,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj
392,392,1692981901.176844,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981903.961051,167,4.566177845001221,1,0,1,1,0.15,1.0,"[1.9829299449920654, 1.199784755706787]",1.0,4.566177845001221,5,5,1.8086972902735072,0,5.566490888595581,2023_08_25_12_45_00,393,"[0, 0]","[13, 13]","[0, 0]","[13, 13]",1R,1R,3.0,5
393,393,1692981909.393423,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981911.54368,129,6.616779088973999,0,1,1,1,0.15,0.6153846153846154,"[1.3490288257598877, 1.0825238227844238]",1.0,6.616779088973999,13,8,1.747924092113193,0,7.615895748138428,2023_08_25_12_45_08,394,"[0, 0]","[12, 12]","[0, 0]","[12, 12]",1R,1R,4.0,6
394,394,1692981919.7255502,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981921.9271622,132,3.9668219089508057,0,1,1,1,0.15,0.6,"[1.4007318019866943, 1.0327258110046387]",1.0,3.9668219089508057,5,3,1.649601096825006,0,4.966796636581421,2023_08_25_12_45_18,395,"[0, 0]","[11, 11]","[0, 0]","[11, 11]",1R,1R,5.0,7
395,395,1692981927.308819,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981930.2102551,174,4.666285037994385,0,1,1,1,0.15,0.6,"[2.0997509956359863, 0.9996199607849121]",1.0,4.666285037994385,5,3,2.139989742398558,0,5.66604208946228,2023_08_25_12_45_26,396,"[0, 0]","[10, 10]","[0, 0]","[10, 10]",1R,1R,6.0,8
396,396,1692981935.6081338,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981937.675547,124,4.500235080718994,1,0,1,1,0.15,0.5714285714285714,"[1.2665903568267822, 1.01593017578125]",1.0,4.500235080718994,7,4,2.0029725713028683,0,5.499740362167358,2023_08_25_12_45_34,397,"[0, 0]","[9, 9]","[0, 0]","[9, 9]",1R,1R,7.0,9
397,397,1692981943.757683,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981945.575192,108,7.115386009216309,1,0,1,1,0.15,0.8,"[0.9998288154602051, 1.016610860824585]",0.0,7.115386009216309,15,12,1.532537100591649,0,8.115448951721191,2023_08_25_12_45_42,398,"[0, 0]","[8, 8]","[0, 0]","[8, 8]",1NR,1NR,8.0,10
398,398,1692981954.62309,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981956.642059,121,2.8505897521972656,1,0,1,1,0.15,1.0,"[1.2160937786102295, 1.0496528148651123]",1.0,2.8505897521972656,2,2,1.5801121551209771,0,3.850294828414917,2023_08_25_12_45_53,399,"[0, 0]","[7, 7]","[0, 0]","[7, 7]",1R,1R,9.0,11
399,399,1692981961.038974,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981963.373945,140,3.4506289958953857,1,0,1,1,0.15,0.6666666666666666,"[0.9838240146636963, 1.5339210033416748]",1.0,3.4506289958953857,3,2,1.0088634528053386,0,4.4504029750823975,2023_08_25_12_45_59,400,"[0, 0]","[6, 6]","[0, 0]","[6, 6]",1R,1R,10.0,12
400,400,1692981968.08894,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981971.606271,210,4.950474977493286,1,0,1,1,0.15,0.75,"[0.9829387664794922, 2.7164390087127686]",1.0,4.950474977493286,4,3,1.17404785738042,0,5.949897766113281,2023_08_25_12_46_07,401,"[0, 0]","[5, 5]","[0, 0]","[5, 5]",1R,1R,11.0,13
401,401,1692981976.6881669,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981978.556035,112,5.633758306503296,0,1,1,1,0.15,0.6363636363636364,"[0.9835021495819092, 1.0667381286621094]",1.0,5.633758306503296,11,7,2.3865261768111683,0,6.6333441734313965,2023_08_25_12_46_15,402,"[0, 0]","[4, 4]","[0, 0]","[4, 4]",1R,1R,12.0,14
402,402,1692981986.021185,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981988.3553832,140,3.767070055007935,1,0,1,1,0.15,0.75,"[1.5339221954345703, 1.0333352088928223]",1.0,3.767070055007935,4,3,1.5128188801850886,0,4.766309976577759,2023_08_25_12_46_24,403,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,13.0,15
403,403,1692981993.403923,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692981995.238744,110,6.300487041473389,0,1,1,1,0.15,0.6923076923076923,"[0.9835078716278076, 1.0332400798797607]",1.0,6.300487041473389,13,9,2.150843384029832,0,7.300626754760742,2023_08_25_12_46_32,404,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1R,1R,14.0,16
404,404,1692982026.334969,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692982029.535794,192,8.384618997573853,1,0,1,1,0.0,0.7333333333333333,"[2.399641990661621, 1.0339570045471191]",0.0,8.384618997573853,15,11,1.6262149591792796,0,9.382722854614258,2023_08_25_12_47_05,405,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,15.0,1
405,405,1692982038.534219,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982040.851925,139,7.483214139938354,0,1,-1,-1,0.15,0.6,"[1.049332857131958, 1.516650915145874]",0.0,7.483214139938354,15,9,2.166733109532127,0,8.482666015625,2023_08_25_12_47_17,406,"[0, 0]","[14, 7]","[0, 0]","[8, 7]",1NRO,2NR,16.0,2
406,406,1692982049.783479,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982051.7509382,118,3.5330090522766118,1,0,-1,-1,0.15,0.5,"[1.1661510467529297, 1.0500659942626953]",1.0,3.5330090522766118,4,2,2.0150495016345777,0,4.532635927200317,2023_08_25_12_47_28,407,"[0, 0]","[13, 6]","[0, 0]","[7, 6]",1R,1R,0.0,3
407,407,1692982056.916412,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982058.783961,112,7.182940244674683,0,1,-1,-1,0.15,0.7333333333333333,"[1.0665059089660645, 1.016019344329834]",0.0,7.182940244674683,15,11,1.6130535874528968,0,8.18276309967041,2023_08_25_12_47_35,408,"[0, 0]","[12, 5]","[0, 0]","[6, 5]",1NR,1NR,1.0,4
408,408,1692982067.849328,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982069.9665148,127,2.9492738246917725,1,0,-1,-1,0.15,1.0,"[1.315613031387329, 1.2323379516601562]",1.0,2.9492738246917725,2,2,1.23110378732586,0,3.9493448734283447,2023_08_25_12_47_46,409,"[0, 0]","[11, 4]","[0, 0]","[5, 4]",1R,1R,2.0,5
409,409,1692982074.381292,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982076.433484,123,3.833774089813232,1,0,-1,-1,0.15,1.0,"[1.2506170272827148, 0.983712911605835]",1.0,3.833774089813232,5,5,1.9807463015827949,0,4.833646059036255,2023_08_25_12_47_53,410,"[0, 0]","[10, 3]","[0, 0]","[4, 3]",1R,1R,3.0,6
410,410,1692982081.831796,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982084.1824698,141,4.116121053695679,0,1,-1,-1,0.15,0.6,"[1.5489771366119385, 1.1820652484893799]",1.0,4.116121053695679,5,3,2.1453390060721502,0,5.115864038467407,2023_08_25_12_48_00,411,"[0, 0]","[9, 2]","[0, 0]","[3, 2]",1R,1R,4.0,7
411,411,1692982089.563954,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982091.481535,114,7.116542339324951,1,0,-1,-1,0.15,0.6,"[1.1000001430511475, 1.032886028289795]",0.0,7.116542339324951,15,9,2.096067568761566,0,8.116193056106567,2023_08_25_12_48_08,412,"[0, 1]","[8, 1]","[0, 1]","[2, 1]",1NR,1NR,5.0,8
412,412,1692982100.429954,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692982102.3489149,115,7.0503458976745605,0,1,1,-1,0.0,0.9333333333333332,"[1.1168608665466309, 1.0175518989562988]",0.0,7.0503458976745605,15,14,0.8673036202656096,0,8.050647020339966,2023_08_25_12_48_19,413,"[0, 0]","[7, 2]","[1, 0]","[1, 4]",1NRO,2NR,6.0,9
413,413,1692982111.229272,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692982113.297698,124,4.967735052108765,1,0,-1,1,0.15,0.75,"[1.2662148475646973, 0.9997208118438721]",1.0,4.967735052108765,8,6,1.5797064440956523,0,5.967357873916626,2023_08_25_12_48_30,414,"[0, 1]","[6, 1]","[0, 0]","[4, 3]",1R,1R,7.0,10
414,414,1692982119.8629482,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982121.662668,108,2.5655407905578613,1,0,-1,-1,0.15,0.5,"[0.9817218780517578, 0.9986529350280762]",1.0,2.5655407905578613,2,1,0.9924091263757692,0,3.5654408931732178,2023_08_25_12_48_38,415,"[0, 0]","[5, 2]","[0, 0]","[3, 2]",1R,1R,8.0,11
415,415,1692982125.994294,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982128.129244,128,7.317061901092529,1,0,-1,-1,0.15,0.7333333333333333,"[0.9835379123687744, 1.3331141471862793]",0.0,7.317061901092529,15,11,1.8255379000633725,0,8.316411018371582,2023_08_25_12_48_44,416,"[0, 1]","[4, 1]","[0, 1]","[2, 1]",1NR,1NR,9.0,12
416,416,1692982137.078631,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692982139.329851,135,7.381789207458496,0,1,1,-1,0.0,0.9333333333333332,"[1.4481861591339111, 1.0657262802124023]",0.0,7.381789207458496,15,14,1.3974791951475356,0,8.381819009780884,2023_08_25_12_48_56,417,"[0, 0]","[3, 2]","[1, 0]","[1, 3]",1NRO,2NR,10.0,13
417,417,1692982148.24357,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692982150.3785868,128,3.2675461769104004,1,0,-1,1,0.15,0.6666666666666666,"[1.332883358001709, 1.032508134841919]",1.0,3.2675461769104004,3,2,1.2862650328901089,0,4.266026020050049,2023_08_25_12_49_07,418,"[0, 1]","[2, 1]","[0, 0]","[2, 2]",1R,1R,11.0,14
418,418,1692982155.092624,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982156.87721,107,6.883656024932861,1,0,-1,-1,0.15,0.7333333333333333,"[0.9829521179199219, 0.9829521179199219]",0.0,6.883656024932861,15,11,1.8811377634494744,0,7.883234977722168,2023_08_25_12_49_14,419,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,12.0,15
419,419,1692982165.725178,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692982167.543246,108,6.933573007583618,0,1,1,1,0.0,0.6,"[0.9839150905609131, 1.000257968902588]",0.0,6.933573007583618,15,9,2.188213220120072,0,7.932895183563232,2023_08_25_12_49_24,420,"[0, 0]","[9, 2]","[0, 0]","[3, 2]",1NRO,2NR,13.0,16
420,420,1692982176.40781,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692982178.3930712,119,7.182621002197266,0,1,1,1,0.0,0.8666666666666667,"[1.1834499835968018, 1.1334071159362793]",0.0,7.182621002197266,15,13,1.0153677959596537,0,8.18222713470459,2023_08_25_12_49_35,421,"[0, 1]","[8, 1]","[0, 1]","[2, 1]",2NRO,3NR,14.0,17
421,421,1692982187.34014,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692982190.1428192,168,3.579141855239868,0,1,-1,1,0.15,0.5,"[2.0003888607025146, 0.9999239444732666]",1.0,3.579141855239868,2,1,1.7263087704848796,0,4.582886934280396,2023_08_25_12_49_46,422,"[0, 0]","[7, 3]","[1, 0]","[1, 14]",1R,1R,15.0,18
422,422,1692982194.523371,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692982196.74189,133,7.350145101547241,0,1,-1,1,0.0,0.7333333333333333,"[1.4165871143341064, 1.0163860321044922]",0.0,7.350145101547241,15,11,1.9426247636584184,0,8.349583864212036,2023_08_25_12_49_53,423,"[0, 0]","[6, 2]","[1, 0]","[1, 13]",1NR,1NR,16.0,1
423,423,1692982205.639549,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692982209.258879,217,7.048946142196655,1,0,1,-1,0.15,0.6,"[2.81597900390625, 1.0994868278503418]",1.0,7.048946142196655,10,6,1.4122097410149848,0,8.049440860748291,2023_08_25_12_50_04,424,"[0, 1]","[5, 1]","[0, 0]","[5, 12]",1R,1R,0.0,2
424,424,1692982216.4554062,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692982218.522926,123,5.166001796722412,0,1,1,1,0.15,0.6666666666666666,"[1.266700029373169, 1.0493948459625244]",1.0,5.166001796722412,9,6,1.9835066445975496,0,6.165682792663574,2023_08_25_12_50_15,425,"[0, 0]","[4, 6]","[0, 0]","[4, 11]",1R,1R,1.0,3
425,425,1692982225.287883,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692982228.289171,180,4.450356960296631,1,0,1,1,0.15,0.75,"[2.199518918991089, 1.0497338771820068]",1.0,4.450356960296631,4,3,1.8139789342947747,0,5.449981927871704,2023_08_25_12_50_24,426,"[0, 0]","[3, 5]","[0, 0]","[3, 10]",1R,1R,2.0,4
426,426,1692982233.387021,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692982235.338714,117,3.383517026901245,0,1,1,1,0.15,0.75,"[1.150298833847046, 1.017482042312622]",1.0,3.383517026901245,4,3,1.7457405096137906,0,4.383874893188477,2023_08_25_12_50_32,427,"[0, 0]","[2, 4]","[0, 0]","[2, 9]",1R,1R,3.0,5
427,427,1692982240.36998,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692982243.72168,200,4.800440073013306,0,1,1,1,0.15,1.0,"[2.532823085784912, 1.0501081943511963]",1.0,4.800440073013306,4,4,1.7310455641229103,0,5.800294160842896,2023_08_25_12_50_39,428,"[1, 0]","[1, 3]","[1, 0]","[1, 8]",1R,1R,4.0,6
428,428,1692982248.836311,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692982251.005431,130,3.316604852676392,0,1,1,-1,0.15,1.0,"[1.3667888641357422, 1.066706895828247]",1.0,3.316604852676392,3,3,2.091525922201184,0,4.316040992736816,2023_08_25_12_50_47,429,"[0, 0]","[2, 2]","[1, 0]","[1, 7]",1R,1R,5.0,7
429,429,1692982255.736681,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692982258.2039528,148,7.765068054199219,1,0,-1,1,0.0,0.7333333333333333,"[1.665116786956787, 1.0486209392547607]",0.0,7.765068054199219,15,11,1.0411899170364889,0,8.76478886604309,2023_08_25_12_50_54,430,"[1, 1]","[1, 1]","[1, 0]","[1, 6]",1NRO,1NR,6.0,8
430,430,1692982267.2848158,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692982269.670353,142,3.8337152004241934,1,0,1,-1,0.15,0.75,"[1.5663223266601562, 0.9832003116607666]",1.0,3.8337152004241934,4,3,2.0490466830445397,0,4.834379196166992,2023_08_25_12_51_06,431,"[0, 1]","[4, 1]","[0, 0]","[4, 5]",1R,1R,7.0,9
431,431,1692982274.735554,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692982276.835395,126,7.249730110168457,0,1,1,1,0.15,0.7333333333333333,"[1.1318202018737793, 1.2986290454864502]",0.0,7.249730110168457,15,11,1.460208860877616,0,8.248362064361572,2023_08_25_12_51_13,432,"[0, 0]","[3, 4]","[0, 0]","[3, 4]",1NR,1NR,8.0,10
432,432,1692982285.7503,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692982287.5513148,108,2.5673930644989014,1,0,1,1,0.15,0.5,"[1.0005860328674316, 1.0005860328674316]",1.0,2.5673930644989014,2,1,1.8246704655561825,0,3.566843032836914,2023_08_25_12_51_24,433,"[0, 0]","[2, 3]","[0, 0]","[2, 3]",1R,1R,9.0,11
433,433,1692982291.883219,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692982293.718566,110,6.949350118637085,1,0,1,1,0.15,0.6666666666666666,"[1.0168299674987793, 1.0343358516693115]",0.0,6.949350118637085,15,10,1.9256768087003588,0,7.948916912078857,2023_08_25_12_51_30,434,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",1NR,1NR,10.0,12
434,434,1692982302.582197,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692982305.718314,188,8.433755874633789,0,1,1,-1,0.15,0.6666666666666666,"[2.3338592052459717, 1.0500950813293457]",0.0,8.433755874633789,15,10,2.001085621079984,0,9.433581113815308,2023_08_25_12_51_41,435,"[0, 1]","[5, 1]","[1, 1]","[1, 1]",2NR,2NR,11.0,13
435,435,1692982314.831934,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692982317.099496,136,7.383085966110229,0,1,-1,-1,0.0,0.8666666666666667,"[1.4661381244659424, 1.2340409755706787]",0.0,7.383085966110229,15,13,1.037842655358427,0,8.382377862930298,2023_08_25_12_51_53,436,"[0, 0]","[4, 3]","[0, 0]","[5, 3]",1NRO,3NR,12.0,14
436,436,1692982325.981354,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692982328.782169,168,8.100122213363647,0,1,-1,-1,0.0,0.6666666666666666,"[1.9994969367980957, 1.1667180061340332]",0.0,8.100122213363647,15,10,1.4740564560412106,0,9.098810195922852,2023_08_25_12_52_04,437,"[0, 0]","[3, 2]","[0, 0]","[4, 2]",2NRO,4NR,13.0,15
437,437,1692982337.880003,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692982341.3477492,208,8.599884986877441,1,0,-1,-1,0.0,0.6666666666666666,"[2.666811943054199, 0.9995880126953125]",0.0,8.599884986877441,15,10,1.6227455201164849,0,9.598807096481323,2023_08_25_12_52_16,438,"[0, 1]","[2, 1]","[0, 1]","[3, 1]",3NRO,5NR,14.0,16
438,438,1692982350.2791512,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692982352.2822149,120,7.11575174331665,0,1,1,-1,0.0,0.7333333333333333,"[1.2003216743469238, 0.9997959136962891]",0.0,7.11575174331665,15,11,1.4934233842747648,0,8.115869760513306,2023_08_25_12_52_29,439,"[1, 0]","[1, 2]","[0, 0]","[2, 2]",1NRG,6NR,15.0,1
439,439,1692982361.145493,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692982363.279537,128,7.449488878250122,1,0,1,1,0.0,0.8,"[1.3327410221099854, 0.9991879463195801]",0.0,7.449488878250122,15,12,1.19109172654846,0,8.449244976043701,2023_08_25_12_52_40,440,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NRG,7NR,16.0,2
440,440,1692982372.378304,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982374.213161,110,3.600667953491211,1,0,-1,-1,0.15,0.8,"[1.0323739051818848, 1.0156621932983398]",1.0,3.600667953491211,5,4,1.99130011683235,0,4.599454879760742,2023_08_25_12_52_51,441,"[0, 0]","[4, 6]","[0, 0]","[4, 5]",1R,1R,0.0,3
441,441,1692982379.577644,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982381.6285949,123,2.832730770111084,0,1,-1,-1,0.15,1.0,"[1.2497100830078125, 1.1158757209777832]",1.0,2.832730770111084,2,2,1.5145763679556474,0,3.832530975341797,2023_08_25_12_52_58,442,"[0, 0]","[3, 5]","[0, 0]","[3, 4]",1R,1R,1.0,4
442,442,1692982385.978024,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982388.144682,130,2.932187080383301,0,1,-1,-1,0.15,0.5,"[1.2482311725616455, 1.3649468421936035]",1.0,2.932187080383301,2,1,2.227362752256461,0,3.9320380687713614,2023_08_25_12_53_04,443,"[0, 0]","[2, 4]","[0, 0]","[2, 3]",1R,1R,2.0,5
443,443,1692982392.4598331,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982396.344264,232,6.066187858581543,0,1,-1,-1,0.15,0.6666666666666666,"[1.0496137142181396, 3.0835378170013428]",1.0,6.066187858581543,6,4,1.533549300871604,0,7.066910982131958,2023_08_25_12_53_11,444,"[1, 0]","[1, 3]","[1, 0]","[1, 2]",1R,1R,3.0,6
444,444,1692982402.242402,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692982405.344717,186,8.399574041366577,1,0,1,-1,0.0,0.5333333333333333,"[2.2997100353240967, 1.0164649486541748]",0.0,8.399574041366577,15,8,1.5069486791300353,0,9.398789882659912,2023_08_25_12_53_21,445,"[0, 0]","[2, 2]","[0, 1]","[2, 1]",1NRO,1NR,4.0,7
445,445,1692982414.4581592,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692982417.294286,170,8.049111604690552,1,0,1,-1,0.0,0.5333333333333333,"[1.6667346954345703, 2.0342299938201904]",0.0,8.049111604690552,15,8,1.5712701719026778,0,9.04892373085022,2023_08_25_12_53_33,446,"[1, 1]","[1, 1]","[1, 0]","[1, 4]",2NRO,2NR,5.0,8
446,446,1692982426.307219,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692982442.12514,948,16.93222999572754,1,0,-1,1,0.15,0.6666666666666666,"[15.016231775283813, 1.0332651138305664]",1.0,16.93222999572754,3,2,1.6714095522257038,0,17.931774854660034,2023_08_25_12_53_45,447,"[0, 1]","[7, 1]","[0, 0]","[7, 3]",1R,1R,6.0,9
447,447,1692982447.489512,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982449.590417,126,2.9503421783447266,1,0,-1,-1,0.15,1.0,"[0.9824390411376953, 1.2994959354400635]",1.0,2.9503421783447266,2,2,1.7434497937373392,0,3.950212001800537,2023_08_25_12_54_06,448,"[0, 0]","[6, 2]","[0, 0]","[6, 2]",1R,1R,7.0,10
448,448,1692982454.038568,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982455.840066,108,6.900506973266602,1,0,-1,-1,0.15,0.6666666666666666,"[0.9996850490570068, 0.9996850490570068]",0.0,6.900506973266602,15,10,1.9230069436114448,0,7.899800062179565,2023_08_25_12_54_12,449,"[0, 1]","[5, 1]","[0, 1]","[5, 1]",1NR,1NR,8.0,11
449,449,1692982464.6885068,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692982468.306701,216,7.050429105758667,1,0,-1,1,0.15,0.7,"[2.815925359725952, 1.1658811569213867]",1.0,7.050429105758667,10,7,2.03514755735496,0,8.049742221832275,2023_08_25_12_54_23,450,"[0, 1]","[4, 1]","[0, 0]","[4, 5]",1R,1R,9.0,12
450,450,1692982475.504523,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982479.0050812,210,5.932960033416748,1,0,-1,-1,0.15,1.0,"[2.6992571353912354, 0.9826738834381104]",1.0,5.932960033416748,7,7,0.9611120409902632,0,6.932349920272827,2023_08_25_12_54_34,451,"[0, 0]","[3, 4]","[0, 0]","[3, 4]",1R,1R,10.0,13
451,451,1692982485.153858,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692982487.121233,118,4.099868059158325,1,0,-1,-1,0.15,0.8333333333333334,"[1.0994329452514648, 1.1659469604492188]",1.0,4.099868059158325,6,5,1.5624762047276697,0,5.116326093673706,2023_08_25_12_54_44,452,"[0, 0]","[2, 3]","[0, 0]","[2, 3]",1R,1R,11.0,14
452,452,1692982492.9029,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692982495.720617,169,7.933237075805664,1,0,-1,-1,0.0,0.8,"[0.983180046081543, 2.0162839889526367]",0.0,7.933237075805664,15,12,1.4661310229949014,0,8.93292498588562,2023_08_25_12_54_51,453,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",1NR,1NR,12.0,1
453,453,1692982504.635021,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692982509.037366,264,9.51662015914917,0,1,-1,1,0.0,0.8,"[1.1664998531341553, 3.5999979972839355]",0.0,9.51662015914917,15,12,1.2504482418774332,0,10.516098022460938,2023_08_25_12_55_03,454,"[1, 1]","[1, 1]","[0, 1]","[2, 1]",2NR,2NR,13.0,2
454,454,1692982518.017352,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692982519.9863622,118,3.4348132610321045,0,1,1,-1,0.15,0.5,"[1.1665210723876953, 1.1165339946746826]",1.0,3.4348132610321045,4,2,2.1406339179233043,0,4.434715270996094,2023_08_25_12_55_16,455,"[0, 0]","[3, 13]","[1, 0]","[1, 3]",1R,1R,0.0,3
455,455,1692982525.05122,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692982527.102744,123,2.8488900661468506,0,1,1,-1,0.15,1.0,"[1.1327271461486816, 1.249361276626587]",1.0,2.8488900661468506,2,2,1.4398970738167312,0,3.8493740558624263,2023_08_25_12_55_23,456,"[0, 0]","[2, 12]","[1, 0]","[1, 2]",1R,1R,1.0,4
456,456,1692982531.467075,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692982533.868947,144,7.499208927154541,1,0,-1,1,0.0,0.7333333333333333,"[1.5989949703216553, 1.016045093536377]",0.0,7.499208927154541,15,11,1.8384683522933687,0,8.515714883804321,2023_08_25_12_55_30,457,"[1, 0]","[1, 11]","[1, 1]","[1, 1]",1NRO,1NR,2.0,5
