,Outcome,Performance,Effort,Difficulty,1back-Performance,1back-Effort,1back-Difficulty,Switches,Condition,1back-Condition,Corrects,Confidence,Prev_confidence,Pos_in_block,Player,Session
170,1R,8.0,0.21972500000000006,0.9110701064000002,1.0,0.0981749999999999,0.9286761278999999,0.0,Observer,Actor,1.0,2.0,3.0,15.0,KL,session1
171,1R,4.0,0.05142499999999994,0.9791301896000002,8.0,0.21972500000000006,0.9110701064000002,0.0,Observer,Observer,1.0,1.0,2.0,16.0,KL,session1
172,1R,2.0,0.03739999999999999,1.1636982143000003,4.0,0.05142499999999994,0.9791301896000002,0.0,Observer,Observer,1.0,2.0,1.0,17.0,KL,session1
173,1R,1.0,0.00934999999999997,1.1367506483,2.0,0.03739999999999999,1.1636982143000003,0.0,Observer,Observer,0.0,1.0,2.0,18.0,KL,session1
174,1R,10.0,0.313225,0.8427375921,1.0,0.00934999999999997,1.1367506483,0.0,Observer-incongruent,Observer,1.0,2.0,1.0,0.0,KL,session1
175,1R,1.0,0.0,1.1378752317,7.0,0.6171000000000001,1.4273155304,0.0,Observer,Actor-incongruent,1.0,2.0,1.0,4.0,KL,session1
176,1R,7.0,0.33192499999999997,1.4226700687000002,1.0,0.0,1.1378752317,0.0,Observer,Observer,1.0,2.0,2.0,5.0,KL,session1
177,1R,8.0,0.6667880275,1.1084747013,7.0,0.33192499999999997,1.4226700687000002,0.0,Actor,Observer,1.0,1.0,2.0,6.0,KL,session1
178,1R,2.0,0.21037499999999998,1.5237561700999998,8.0,0.6667880275,1.1084747013,0.0,Observer,Actor,1.0,3.0,1.0,7.0,KL,session1
179,1R,7.0,0.21505000000000005,0.9012404645999998,12.0,0.4394500000000001,0.8213194465,0.0,Observer,Observer,1.0,3.0,2.0,9.0,KL,session1
180,1R,4.0,0.24309999999999998,0.9195699890999999,12.0,0.537625,0.7035955699000002,0.0,Observer-incongruent,Observer,1.0,2.0,2.0,11.0,KL,session1
181,1R,11.0,0.5563250000000001,0.6510272549,7.0,0.1402500000000002,1.4467727356000002,0.0,Observer,Observer,1.0,2.0,1.0,0.0,KL,session1
182,1R,8.0,0.48619999999999985,0.6646202783999998,7.0,0.42074999999999996,1.7168391689,0.0,Observer,Observer,1.0,2.0,2.0,2.0,KL,session1
183,1R,1.0,0.07012499999999999,0.7084405232000001,8.0,0.48619999999999985,0.6646202783999998,0.0,Observer,Observer,1.0,3.0,2.0,3.0,KL,session1
184,1R,1.0,0.04674999999999996,1.0811750946000003,8.0,0.5423,1.548096718,0.0,Observer,Actor,1.0,3.0,2.0,5.0,KL,session1
185,1R,9.0,0.341275,1.5162653834,8.0,0.4674999999999999,1.4457295285999998,0.0,Actor,Actor,1.0,1.0,1.0,7.0,KL,session1
186,1R,7.0,0.35997499999999993,1.4802813489000002,9.0,0.341275,1.5162653834,1.0,Actor,Actor,0.0,2.0,1.0,8.0,KL,session1
187,1R,4.0,0.2881128519999998,1.3471980809999997,7.0,0.35997499999999993,1.4802813489000002,0.0,Observer-incongruent,Actor,1.0,1.0,2.0,9.0,KL,session1
188,1R,4.0,0.1402500000000002,1.5564287832,4.0,0.2881128519999998,1.3471980809999997,0.0,Actor,Observer-incongruent,0.0,1.0,1.0,10.0,KL,session1
189,1R,5.0,0.144925,0.7349455905,9.0,0.39737500000000026,1.6607368207,0.0,Actor,Observer,1.0,3.0,1.0,0.0,KL,session1
190,1R,3.0,0.22439999999999996,1.3218394998999998,5.0,0.144925,0.7349455905,0.0,Observer,Actor,1.0,2.0,3.0,1.0,KL,session1
191,1R,6.0,0.16362499999999996,1.1965592369000002,3.0,0.22439999999999996,1.3218394998999998,0.0,Actor,Observer,1.0,1.0,2.0,2.0,KL,session1
192,1R,4.0,0.3740000000000001,1.1006665831,6.0,0.16362499999999996,1.1965592369000002,0.0,Observer,Actor,1.0,2.0,1.0,3.0,KL,session1
193,1R,4.0,0.23842500000000003,0.8267805335999999,4.0,0.3740000000000001,1.1006665831,0.0,Observer,Observer,1.0,3.0,2.0,4.0,KL,session1
194,1R,10.0,0.5048999999999999,0.8341969941,4.0,0.23842500000000003,0.8267805335999999,0.0,Actor,Observer,1.0,1.0,3.0,5.0,KL,session1
195,1R,3.0,0.09817500000000004,1.1527889313000002,10.0,0.5048999999999999,0.8341969941,0.0,Observer,Actor,1.0,1.0,1.0,6.0,KL,session1
196,1R,2.0,0.18232500000000013,1.3484042434,9.0,0.41607499999999986,1.7573289819999998,0.0,Observer,Observer-incongruent,1.0,4.0,3.0,11.0,KL,session1
197,1R,8.0,0.378675,1.0537960563,2.0,0.18232500000000013,1.3484042434,0.0,Observer,Observer,1.0,2.0,4.0,12.0,KL,session1
198,1R,10.0,0.2992000000000001,0.5035063652999999,10.0,0.5610000000000002,0.8271821233000001,0.0,Observer-incongruent,Observer,1.0,1.0,2.0,14.0,KL,session1
199,1R,5.0,0.5002250000000001,1.0602341218000002,9.0,0.6667704805999998,0.6423360802999999,0.0,Observer,Observer,1.0,2.0,1.0,19.0,KL,session1
200,1R,2.0,0.19635,1.2507034214,5.0,0.5002250000000001,1.0602341218000002,0.0,Observer,Observer,1.0,3.0,2.0,20.0,KL,session1
201,1R,10.0,0.60775,0.6848408231,13.0,0.8228,0.6844520229,0.0,Actor,Actor,1.0,3.0,1.0,22.0,KL,session1
202,1R,9.0,0.5609999999999999,0.6321819057000001,10.0,0.60775,0.6848408231,0.0,Actor,Actor,1.0,2.0,3.0,23.0,KL,session1
203,1R,12.0,0.75735,0.6713443772000001,9.0,0.5609999999999999,0.6321819057000001,0.0,Actor,Actor,1.0,4.0,2.0,24.0,KL,session1
204,1R,6.0,0.30855000000000005,1.7849757941,12.0,0.75735,0.6713443772000001,0.0,Actor,Actor,1.0,2.0,4.0,25.0,KL,session1
205,1R,3.0,0.09817500000000001,1.1339924541000002,8.0,0.49554999999999993,1.4510184309,0.0,Observer,Observer,1.0,2.0,1.0,0.0,KL,session1
206,1R,8.0,0.4955499999999997,0.9934022237,13.0,0.5422999999999998,0.6818754209,0.0,Observer,Actor-incongruent,1.0,2.0,1.0,3.0,KL,session1
207,1R,1.0,0.05610000000000004,1.2821726122000003,8.0,0.4955499999999997,0.9934022237,0.0,Actor,Observer,1.0,2.0,2.0,4.0,KL,session1
208,1R,6.0,0.3693250000000001,2.30502585,7.0,0.7246250000000001,1.1313531215999997,0.0,Observer-incongruent,Actor,1.0,1.0,1.0,6.0,KL,session1
209,1R,2.0,0.17297499999999988,1.0122682029,6.0,0.3693250000000001,2.30502585,0.0,Observer,Observer-incongruent,1.0,3.0,1.0,7.0,KL,session1
210,1R,1.0,0.24777500000000008,0.8177596324999999,13.0,0.9893628536999999,0.7246477777000002,0.0,Actor,Actor,0.0,4.0,2.0,11.0,KL,session1
211,1R,1.0,0.0,0.8604090667000001,10.0,0.6077500000000003,0.7862072569000002,0.0,Actor,Actor-incongruent,1.0,4.0,2.0,0.0,KL,session1
212,1R,2.0,0.32725,0.9274890721,1.0,0.0,0.8604090667000001,0.0,Actor,Actor,1.0,4.0,4.0,1.0,KL,session1
213,1R,2.0,0.0,0.7598284761000001,2.0,0.32725,0.9274890721,0.0,Observer,Actor,1.0,2.0,4.0,2.0,KL,session1
214,1R,3.0,0.23374999999999999,0.7700303306,2.0,0.0,0.7598284761000001,0.0,Observer,Observer,1.0,2.0,2.0,3.0,KL,session1
215,1R,6.0,0.15894999999999995,1.0192685707999998,3.0,0.23374999999999999,0.7700303306,0.0,Observer,Observer,1.0,3.0,2.0,4.0,KL,session1
216,1R,8.0,0.285175,0.8467002461,6.0,0.15894999999999995,1.0192685707999998,0.0,Observer,Observer,1.0,2.0,3.0,5.0,KL,session1
217,1R,4.0,0.1870000000000001,1.2510481067,8.0,1.0285000000000002,1.1340753672,0.0,Observer-incongruent,Actor,1.0,1.0,2.0,7.0,KL,session1
218,1R,4.0,0.29919999999999997,1.4325124461,4.0,0.1870000000000001,1.2510481067,0.0,Actor,Observer-incongruent,0.0,1.0,1.0,8.0,KL,session1
219,1R,1.0,0.00934999999999997,1.5319193824,6.0,0.60775,0.8709126181,0.0,Observer,Observer-incongruent,1.0,3.0,2.0,0.0,KL,session1
220,1R,12.0,0.6872249999999998,0.7249325329000004,1.0,0.00934999999999997,1.5319193824,0.0,Actor,Observer,1.0,2.0,3.0,1.0,KL,session1
221,1R,6.0,0.18699999999999983,0.9647327625000002,12.0,0.6872249999999998,0.7249325329000004,0.0,Observer,Actor,1.0,4.0,2.0,2.0,KL,session1
222,1R,8.0,0.2805000000000002,1.0090387594,6.0,0.18699999999999983,0.9647327625000002,0.0,Actor,Observer,1.0,3.0,4.0,3.0,KL,session1
223,1R,3.0,0.11219999999999997,1.5607529309000001,8.0,0.2805000000000002,1.0090387594,0.0,Actor,Actor,1.0,2.0,3.0,4.0,KL,session1
224,1R,5.0,0.1308999999999999,2.0260003446,9.0,0.28049999999999986,1.9227348916,1.0,Actor,Actor,0.0,1.0,1.0,6.0,KL,session1
225,1R,1.0,0.0,1.3147932010999996,5.0,0.1308999999999999,2.0260003446,0.0,Observer-incongruent,Actor,1.0,1.0,1.0,7.0,KL,session1
226,1R,7.0,0.2805000000000001,0.9933121088,1.0,0.0,1.3147932010999996,0.0,Observer,Observer-incongruent,0.0,1.0,1.0,8.0,KL,session1
227,1R,2.0,0.02804999999999999,0.5012631395,9.0,0.6544999999999999,0.7196276236999999,0.0,Actor,Observer-incongruent,1.0,1.0,2.0,0.0,KL,session1
228,1R,2.0,0.051425,0.7062616993999999,2.0,0.02804999999999999,0.5012631395,0.0,Actor,Actor,1.0,3.0,1.0,1.0,KL,session1
229,1R,3.0,0.20570000000000005,1.3776109981000002,2.0,0.051425,0.7062616993999999,0.0,Actor,Actor,1.0,1.0,3.0,2.0,KL,session1
230,1R,7.0,0.238425,0.9228398870000001,3.0,0.20570000000000005,1.3776109981000002,0.0,Actor,Actor,1.0,4.0,1.0,3.0,KL,session1
231,1R,1.0,0.2057,1.8554356410000001,12.0,0.7012499999999999,0.8562162892,1.0,Actor,Observer,0.0,1.0,1.0,5.0,KL,session1
232,1R,1.0,0.11220000000000008,1.9771677758,11.0,0.5656749999999997,1.1184410771,0.0,Observer-incongruent,Observer-incongruent,1.0,2.0,3.0,0.0,KL,session1
233,1R,7.0,0.19635000000000014,0.7886873763,13.0,0.6357999999999999,0.8094220877,0.0,Observer,Actor-incongruent,1.0,2.0,4.0,4.0,KL,session1
234,1R,5.0,0.1308999999999999,0.6173365447000001,7.0,0.19635000000000014,0.7886873763,0.0,Observer,Observer,1.0,1.0,2.0,5.0,KL,session1
235,1R,7.0,0.34595,1.3509113802,5.0,0.1308999999999999,0.6173365447000001,0.0,Observer,Observer,1.0,2.0,1.0,6.0,KL,session1
236,1R,5.0,0.21972500000000006,0.4093761858999999,7.0,0.34595,1.3509113802,0.0,Observer,Observer,1.0,1.0,2.0,7.0,KL,session1
237,1R,6.0,0.28984999999999994,1.0648362712,10.0,0.44879999999999975,1.3831304105999997,0.0,Observer-incongruent,Actor-incongruent,1.0,2.0,1.0,0.0,KL,session1
238,1R,5.0,0.518925,0.7724867821000001,14.0,1.0360954806000002,0.8029800787,0.0,Actor,Actor-incongruent,1.0,3.0,2.0,3.0,KL,session1
239,1R,6.0,0.16362500000000008,0.7502060131,5.0,0.518925,0.7724867821000001,0.0,Observer,Actor,1.0,4.0,3.0,4.0,KL,session1
240,1R,5.0,0.3132250000000001,1.0934929046,6.0,0.16362500000000008,0.7502060131,0.0,Actor,Observer,1.0,2.0,4.0,5.0,KL,session1
241,1R,7.0,0.20570000000000005,0.8728403718000002,5.0,0.3132250000000001,1.0934929046,0.0,Observer,Actor,1.0,1.0,2.0,6.0,KL,session1
242,1R,7.0,0.313225,1.4065697323,9.0,0.8181250000000001,0.9338559933999999,0.0,Actor-incongruent,Observer,0.0,2.0,1.0,11.0,KL,session1
243,1R,11.0,0.6638500000000002,1.2731498427999999,13.0,0.238425,0.4262145716000001,0.0,Actor,Observer-incongruent,1.0,3.0,1.0,0.0,KL,session1
244,1R,2.0,0.03739999999999999,1.0416639074999998,11.0,0.6638500000000002,1.2731498427999999,0.0,Observer,Actor,1.0,4.0,3.0,1.0,KL,session1
245,1R,3.0,0.05610000000000004,2.1037076833000006,2.0,0.03739999999999999,1.0416639074999998,0.0,Actor,Observer,1.0,2.0,4.0,2.0,KL,session1
246,1R,1.0,0.11220000000000008,1.5383841950999997,7.0,0.7900749999999995,2.106454836,0.0,Actor,Actor,1.0,1.0,1.0,4.0,KL,session1
247,1R,3.0,0.2617999999999998,1.0925638428,1.0,0.11220000000000008,1.5383841950999997,0.0,Observer,Actor,1.0,2.0,1.0,5.0,KL,session1
248,1R,1.0,0.16362500000000013,1.2461065364999997,3.0,0.2617999999999998,1.0925638428,0.0,Actor,Observer,1.0,1.0,2.0,6.0,KL,session1
249,1R,3.0,0.05610000000000004,0.9699542187999998,1.0,0.16362500000000013,1.2461065364999997,0.0,Observer,Actor,1.0,1.0,1.0,7.0,KL,session1
250,1R,2.0,0.07947499999999996,1.4214401972999997,10.0,0.5516499999999999,1.3168856946999998,1.0,Observer-incongruent,Observer,0.0,1.0,1.0,9.0,KL,session1
251,1R,5.0,0.39737500000000003,1.0702521523000001,11.0,0.5983999999999999,1.2841366363,0.0,Observer-incongruent,Observer-incongruent,1.0,1.0,1.0,0.0,KL,session1
252,1R,7.0,0.4160749999999999,1.3911287614,5.0,0.39737500000000003,1.0702521523000001,0.0,Actor,Observer-incongruent,1.0,3.0,1.0,1.0,KL,session1
253,1R,2.0,0.032725000000000004,1.1027928770000002,7.0,0.4160749999999999,1.3911287614,0.0,Actor,Actor,1.0,4.0,3.0,2.0,KL,session1
254,1R,2.0,0.09817500000000001,1.3757909743000003,2.0,0.032725000000000004,1.1027928770000002,0.0,Observer,Actor,0.0,2.0,4.0,3.0,KL,session1
255,1R,14.0,0.41607499999999975,0.5615929460000001,10.0,0.9817499999999999,0.5640044260999999,0.0,Actor-incongruent,Actor,1.0,3.0,2.0,0.0,KL,session1
256,1R,7.0,0.6170999999999996,1.6830197996,14.0,0.41607499999999975,0.5615929460000001,0.0,Actor,Actor-incongruent,1.0,4.0,3.0,1.0,KL,session1
257,1R,3.0,0.0,1.6423340286,7.0,0.6170999999999996,1.6830197996,0.0,Observer,Actor,1.0,2.0,4.0,2.0,KL,session1
258,1R,1.0,0.10285000000000011,1.1288094835999998,3.0,0.0,1.6423340286,0.0,Actor,Observer,1.0,1.0,2.0,3.0,KL,session1
259,1R,7.0,0.49087500000000006,1.0952380728,1.0,0.10285000000000011,1.1288094835999998,0.0,Actor,Actor,1.0,2.0,1.0,4.0,KL,session1
260,1R,2.0,0.12155000000000016,0.8150908409999998,7.0,0.49087500000000006,1.0952380728,0.0,Actor,Actor,1.0,3.0,2.0,5.0,KL,session1
261,1R,4.0,0.19167499999999993,1.7600036628999995,2.0,0.12155000000000016,0.8150908409999998,0.0,Actor,Actor,1.0,2.0,3.0,6.0,KL,session1
262,1R,6.0,0.45815000000000006,1.3505368246000002,4.0,0.19167499999999993,1.7600036628999995,0.0,Actor,Actor,1.0,1.0,2.0,7.0,KL,session1
263,1R,2.0,0.023374999999999924,0.7414768855,6.0,0.45815000000000006,1.3505368246000002,0.0,Actor,Actor,1.0,1.0,1.0,8.0,KL,session1
264,1R,3.0,0.09817500000000012,1.7625423949,2.0,0.023374999999999924,0.7414768855,0.0,Actor,Actor,0.0,2.0,1.0,9.0,KL,session1
265,1R,5.0,0.32725,2.0539897305999997,9.0,0.6761378536999997,0.9587555877999998,0.0,Actor,Actor,1.0,2.0,1.0,0.0,KL,session1
266,1NR,8.0,0.5563250000000004,1.8816833790999996,11.0,0.32257500000000006,0.8225497124999999,1.0,Actor,Observer,1.0,2.0,3.0,4.0,KL,session1
267,1NR,15.0,0.5049,0.5892683619,2.0,0.26647499999999996,1.3288454393999998,0.0,Observer,Actor-incongruent,1.0,3.0,3.0,1.0,KL,session1
268,1NR,10.0,0.5656749999999999,1.266446009,3.0,0.13090000000000007,1.0184100091,0.0,Actor,Observer,1.0,2.0,3.0,5.0,KL,session1
269,1NR,9.0,0.23842500000000003,1.7570724362000005,8.0,0.565675,1.5674167565,0.0,Observer,Actor,1.0,1.0,2.0,8.0,KL,session1
270,1NR,11.0,0.5843749999999999,0.8964950816,7.0,0.5423000000000001,0.9928309729,1.0,Actor,Actor,0.0,1.0,3.0,3.0,KL,session1
271,1NR,12.0,0.5376249999999999,0.7378116787999998,3.0,0.24777499999999986,0.8972552816999999,1.0,Actor,Actor,0.0,2.0,4.0,7.0,KL,session1
272,1NR,10.0,0.44879999999999975,1.1742382103,3.0,0.28517499999999996,1.2021424624,1.0,Observer,Observer-incongruent,0.0,2.0,2.0,9.0,KL,session1
273,1NR,9.0,0.4674999999999997,1.2423944174,2.0,0.17765000000000009,1.4562759738,0.0,Observer,Observer-incongruent,1.0,2.0,2.0,13.0,KL,session1
274,1NR,11.0,0.416075,1.6388769502000007,4.0,0.12622499999999992,0.8057672105000001,1.0,Observer,Observer,1.0,2.0,4.0,17.0,KL,session1
275,1NR,10.0,0.05610000000000004,1.0665797234999999,3.0,0.051425,1.5292737897,0.0,Observer,Observer,1.0,1.0,2.0,4.0,KL,session1
276,1NR,10.0,0.49555,1.4360986145000003,5.0,0.25244999999999995,1.1400263513,0.0,Actor,Observer,0.0,1.0,3.0,11.0,KL,session1
277,1NR,10.0,0.71995,0.8763372750000001,8.0,0.5516500000000002,1.1768230741000003,0.0,Actor,Actor,1.0,2.0,2.0,1.0,KL,session1
278,1NR,10.0,0.45347499999999996,1.3460841581,7.0,0.3366000000000001,0.7828299905999997,1.0,Observer,Observer,0.0,2.0,2.0,3.0,KL,session1
279,1NR,11.0,0.6404750000000002,0.9119635698999999,6.0,0.201025,1.0507795789,1.0,Observer,Observer,1.0,1.0,2.0,7.0,KL,session1
280,1NR,9.0,0.6825500000000001,1.3306534296,4.0,0.4301,1.2943313056,0.0,Actor,Actor,1.0,2.0,2.0,1.0,KL,session1
281,1NR,13.0,0.6685249999999998,0.7012409453999999,1.0,0.0,0.9121514231000001,0.0,Actor,Observer,1.0,2.0,3.0,3.0,KL,session1
282,1NR,10.0,0.7526750000000002,1.1980613686000001,4.0,0.39270000000000005,1.313357983,1.0,Actor,Actor,0.0,2.0,3.0,5.0,KL,session1
283,1NR,10.0,0.28049999999999997,1.1248068644,2.0,0.05609999999999998,0.9554141715,1.0,Observer,Observer-incongruent,1.0,1.0,1.0,8.0,KL,session1
284,1NR,11.0,0.7339750000000002,1.0479917111,4.0,0.032725000000000004,0.8133056117000003,0.0,Actor,Observer,1.0,2.0,2.0,1.0,KL,session1
285,1NR,10.0,0.6311249999999999,0.6877611729,8.0,0.38802499999999984,1.8438391172000004,1.0,Actor,Actor,0.0,2.0,3.0,5.0,KL,session1
286,1NR,10.0,0.37867499999999965,1.1170522509,9.0,0.406725,1.1999901633000003,1.0,Observer,Actor,1.0,1.0,2.0,11.0,KL,session1
287,1NR,10.0,0.31790000000000007,0.7064776451000001,9.0,0.23374999999999996,1.2763950775999997,0.0,Observer,Observer,1.0,2.0,2.0,1.0,KL,session1
288,1NR,11.0,0.8321500000000001,0.9520621403,4.0,0.341275,1.3047381021,1.0,Actor,Actor,1.0,1.0,1.0,10.0,KL,session1
289,1NR,11.0,0.7994250000000003,0.9658148022000003,5.0,0.28049999999999975,2.2466342446000005,0.0,Actor,Actor,1.0,2.0,3.0,3.0,KL,session1
290,1NR,7.0,0.6965750000000002,1.8903312522000002,2.0,0.09349999999999992,0.9909840208,0.0,Actor,Observer,0.0,2.0,4.0,12.0,KL,session1
291,1NR,13.0,0.60775,0.6083312477,1.0,0.0,0.9932869482000002,1.0,Observer,Observer,0.0,1.0,2.0,2.0,KL,session1
292,1NR,11.0,0.584375,1.0294744183,12.0,0.45347499999999996,0.6522728151000001,1.0,Actor,Observer,0.0,1.0,2.0,5.0,KL,session1
293,1NR,11.0,0.462825,0.8557786854,3.0,0.21505000000000005,0.6080663340999999,1.0,Observer,Observer-incongruent,1.0,1.0,1.0,8.0,KL,session1
294,1NR,7.0,0.6451500000000003,1.3725510387000002,1.0,0.07947500000000007,1.3471894625000003,0.0,Actor,Actor,1.0,1.0,2.0,1.0,KL,session1
295,1NR,11.0,0.27115,1.0851001856,9.0,0.47217500000000034,1.2898412096999996,0.0,Observer,Observer,1.0,1.0,2.0,3.0,KL,session1
296,1NR,10.0,0.43945,1.1704568816000005,7.0,0.14959999999999996,1.1795282792,1.0,Observer,Actor,0.0,2.0,3.0,6.0,KL,session1
297,1NR,15.0,0.5329500000000005,0.5514067773000003,13.0,0.7386500000000001,0.7571961457000003,0.0,Actor,Actor-incongruent,0.0,1.0,2.0,16.0,KL,session1
298,1NR,9.0,0.8087749999999999,1.2521174764000003,1.0,0.02805000000000002,1.9842132916000004,0.0,Actor,Actor,1.0,1.0,3.0,2.0,KL,session1
299,1NR,8.0,0.5796999999999999,1.2554007535000002,2.0,0.22439999999999993,1.0432444277000001,1.0,Observer-incongruent,Observer,0.0,2.0,1.0,6.0,KL,session1
300,1NR,10.0,0.5002249999999998,1.0463688194,1.0,0.0,1.0777346993,1.0,Observer,Observer,0.0,1.0,3.0,2.0,KL,session1
301,1NR,11.0,0.30854999999999955,1.0665975525000002,10.0,0.26647500000000013,1.1396684431000004,1.0,Observer,Actor-incongruent,0.0,1.0,2.0,10.0,KL,session1
302,1NR,13.0,0.38334999999999997,0.4418870903000003,4.0,0.35997500000000016,1.2318460415999999,1.0,Actor,Actor,1.0,1.0,3.0,14.0,KL,session1
303,1NR,12.0,0.5826378537,0.5296196674,5.0,0.1683,0.6954697874,0.0,Actor,Actor,1.0,2.0,3.0,3.0,KL,session1
304,1NR,7.0,0.8677954802999999,1.4201118640000001,4.0,0.15894999999999998,0.9515454952999999,0.0,Observer,Observer,1.0,1.0,4.0,6.0,KL,session1
305,1NR,11.0,0.9069500000000001,0.9038751025999999,1.0,0.10285000000000002,1.1510454034,1.0,Actor,Actor,1.0,2.0,1.0,9.0,KL,session1
306,1NR,10.0,0.434775,1.3034321666000004,1.0,0.15427499999999994,0.9456116367000003,1.0,Actor,Observer,0.0,2.0,2.0,5.0,KL,session1
307,1NR,7.0,0.6171,2.3202926496000007,5.0,0.04674999999999996,0.8424422942000005,0.0,Observer,Actor,0.0,2.0,3.0,10.0,KL,session1
308,1NR,9.0,0.6919,1.9501322002,4.0,0.219725,0.7875045032,1.0,Actor,Observer,0.0,1.0,3.0,2.0,KL,session1
309,1NR,8.0,0.8350704803,1.0576322934,10.0,0.313225,0.5882943382000001,0.0,Actor,Observer,0.0,1.0,2.0,8.0,KL,session1
310,1NR,8.0,0.5329500000000004,1.5720427461999997,1.0,0.01869999999999994,1.7733921853999994,1.0,Actor,Observer,0.0,1.0,1.0,6.0,KL,session1
311,1NR,11.0,0.29919999999999997,1.130100944,5.0,0.187,0.8392358118,0.0,Observer,Observer,1.0,1.0,3.0,2.0,KL,session1
312,1NR,8.0,0.5469749999999999,1.219033082,7.0,0.17765000000000003,0.7288362449000001,0.0,Actor,Actor,1.0,1.0,3.0,5.0,KL,session1
313,1NR,14.0,0.341275,0.4551525042,6.0,0.42075000000000007,1.2171998645,1.0,Observer,Observer,1.0,2.0,1.0,12.0,KL,session1
314,1NR,12.0,0.35997499999999993,0.9857588671,5.0,0.08414999999999995,1.3371920273,0.0,Actor,Actor,1.0,1.0,1.0,6.0,KL,session1
315,1NR,5.0,0.19635000000000002,1.8981953350000003,1.0,0.02804999999999999,1.2562590665,0.0,Actor,Observer,1.0,1.0,3.0,2.0,KL,session1
316,1NR,10.0,0.6124249999999998,1.186908494,6.0,0.15427499999999994,0.6953999657000001,1.0,Observer,Observer-incongruent,0.0,2.0,2.0,9.0,KL,session1
317,1NR,9.0,0.5750250000000005,1.2317295938000004,5.0,0.4488,1.3700507481,1.0,Actor,Observer,0.0,1.0,4.0,3.0,KL,session1
318,1NR,10.0,0.4721749999999998,1.7171096528000005,1.0,0.1683,1.1505828093000003,1.0,Actor,Actor,0.0,1.0,3.0,6.0,KL,session1
319,1NR,13.0,0.5610000000000002,0.9716381147999998,7.0,0.16829999999999978,1.0427081699000005,1.0,Observer,Actor,1.0,1.0,2.0,11.0,KL,session1
320,1NR,6.0,0.6574204802999999,1.2953872823,3.0,0.15894999999999998,1.6229400035,0.0,Observer,Observer,1.0,2.0,3.0,1.0,KL,session1
321,1NR,8.0,0.48152500000000015,1.5302994877999996,4.0,0.19634999999999997,1.0812641999,0.0,Observer,Observer,1.0,1.0,3.0,4.0,KL,session1
322,1NR,10.0,0.5376250000000001,1.3774226057999996,1.0,0.18700000000000006,1.0837714033999997,0.0,Actor,Actor-incongruent,1.0,1.0,2.0,1.0,KL,session1
323,1NR,11.0,0.5516500000000002,1.0675801201,7.0,0.36932500000000024,1.4722621571000003,1.0,Observer,Observer,0.0,2.0,3.0,7.0,KL,session1
324,1NR,11.0,0.5423,0.8142140351000001,2.0,0.05610000000000004,1.2407085318,1.0,Observer,Observer,0.0,1.0,2.0,1.0,KL,session1
325,1NR,11.0,0.3366000000000001,1.1839315672,5.0,0.22907500000000008,1.6085525879000004,1.0,Observer,Observer,1.0,2.0,1.0,10.0,KL,session1
326,1NR,12.0,0.49087499999999995,0.8638974417999998,5.0,0.22440000000000015,0.8539735914000002,1.0,Observer,Actor,0.0,2.0,3.0,3.0,KL,session1
327,1NR,9.0,0.7900750000000001,0.7916172953000001,9.0,0.1682999999999999,0.8584344131000002,1.0,Actor,Actor,0.0,2.0,3.0,8.0,KL,session1
328,1NR,10.0,0.4394499999999999,1.4041950409000001,7.0,0.17297500000000002,0.7742968741,0.0,Actor,Actor,1.0,2.0,4.0,3.0,KL,session1
329,1NR,9.0,0.3366,0.9344935764000001,4.0,0.25712499999999994,0.8927336139000002,0.0,Actor,Actor-incongruent,1.0,1.0,2.0,9.0,KL,session1
330,1NR,14.0,0.36465000000000003,0.6225113798,7.0,0.556325,1.4203118059000006,0.0,Observer,Actor,1.0,2.0,4.0,2.0,KL,session1
331,1NR,7.0,0.7760500000000002,1.1262458253000003,3.0,0.08414999999999995,1.3683306425000001,1.0,Actor,Observer,0.0,2.0,3.0,5.0,KL,session1
332,1NR,8.0,0.4207500000000003,1.4235961597000002,6.0,0.28049999999999997,0.7408036103,1.0,Observer,Observer,0.0,1.0,4.0,11.0,KL,session1
333,1NR,10.0,0.6638499999999999,0.7283460276000001,10.0,0.313225,0.8427375921,1.0,Observer,Observer-incongruent,0.0,1.0,2.0,1.0,KL,session1
334,1NR,12.0,0.4394500000000001,0.8213194465,2.0,0.21037499999999998,1.5237561700999998,0.0,Observer,Observer,1.0,2.0,3.0,8.0,KL,session1
