,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,other,player,player_choice,poll_probs,prop_touched_polls,reaction_time,reward,total_polls,touched_polls,trial_aborted,trial_duration
765,765,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869203.95101,110,1,0,1,0.15,0.8571428571428571,0.7337930202484131,1.0,7,6,0,4.31660795211792
766,766,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869209.0175638,109,1,0,1,0.15,1.0,0.733752965927124,1.0,1,1,0,2.2666101455688477
767,767,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869212.0344949,112,1,0,1,0.15,0.75,0.7328372001647949,1.0,4,3,0,3.299697160720825
768,768,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869215.984262,107,1,0,1,0.15,1.0,0.7339811325073242,1.0,4,4,0,3.2670280933380127
769,769,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869220.050139,111,1,0,1,0.15,0.8,0.7329826354980469,0.0,15,12,0,7.149385929107666
770,770,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869228.1161711,107,1,0,1,0.0,0.8,0.7330532073974609,0.0,15,12,0,7.065699100494385
771,771,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869237.399002,182,1,0,1,0.0,0.6,0.733227014541626,0.0,15,9,0,8.31603193283081
772,772,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869255.64813,715,1,0,-1,0.15,0.6,0.7333261966705322,0.0,15,9,0,17.21659016609192
773,773,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869283.1956952,1249,1,0,-1,0.15,0.9230769230769231,0.733799934387207,1.0,13,12,0,25.26542901992798
774,774,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869291.1119301,107,1,0,-1,0.15,1.0,0.733238935470581,1.0,2,2,0,2.5505459308624268
775,775,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869294.712393,128,1,0,-1,0.15,0.8571428571428571,0.7328240871429443,1.0,7,6,0,4.599478006362915
776,776,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869299.7281458,106,1,0,-1,0.15,1.0,0.7337830066680908,1.0,5,5,0,3.5340089797973633
777,777,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869304.127986,113,1,0,-1,0.15,0.6666666666666666,0.7337439060211182,1.0,3,2,0,2.983159065246582
778,778,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869307.927522,119,1,0,-1,0.15,0.8,0.7343332767486572,0.0,15,12,0,7.266093015670776
779,779,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869315.994213,108,1,0,1,0.0,0.8,0.7328739166259766,0.0,15,12,0,7.082757949829102
780,780,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869324.1432269,114,1,0,-1,0.15,0.5555555555555556,0.7330770492553711,1.0,9,5,0,5.016648054122925
781,781,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869330.992446,176,1,0,-1,0.15,0.8,0.7334742546081543,1.0,5,4,0,4.783140182495117
782,782,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869336.108736,148,1,0,-1,0.0,0.7333333333333333,0.7327947616577148,0.0,15,11,0,7.765701770782471
783,783,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869344.191929,107,1,0,1,0.15,1.0,0.7331271171569824,1.0,1,1,0,2.2156622409820557
784,784,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869347.1409721,109,1,0,1,0.15,0.5454545454545454,0.7334489822387695,1.0,11,6,0,5.666525840759277
785,785,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869353.607724,108,1,0,1,0.15,0.75,0.7342360019683838,1.0,8,6,0,4.6497862339019775
786,786,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869359.074015,110,1,0,1,0.15,1.0,0.7339270114898682,1.0,9,9,0,5.049842119216919
787,787,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869365.140639,123,1,0,1,0.15,0.8333333333333334,0.7332930564880371,1.0,12,10,0,6.232593297958374
788,788,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869371.956369,107,1,0,1,0.15,0.7777777777777778,0.7332510948181152,1.0,9,7,0,4.882946014404297
789,789,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869377.656341,108,1,0,1,0.15,0.8,0.7319989204406738,1.0,15,12,0,6.915096044540405
790,790,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869385.5385249,114,1,0,1,0.15,0.4666666666666667,0.7336549758911133,0.0,15,7,0,7.198915958404541
791,791,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869394.0224361,132,1,0,-1,0.0,0.9333333333333333,0.7332861423492432,0.0,15,14,0,7.483350992202759
792,792,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869402.104217,108,1,0,-1,0.0,0.6666666666666666,0.7328848838806152,0.0,15,10,0,7.0827109813690186
793,793,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869410.337006,118,1,0,1,0.15,0.5333333333333333,0.7331950664520264,0.0,15,8,0,7.266073942184448
794,794,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869418.403328,107,1,0,-1,0.15,0.5,0.7337851524353027,1.0,14,7,0,6.583592891693115
795,795,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869426.253618,131,1,0,-1,0.15,0.75,0.7333269119262695,1.0,4,3,0,3.632891893386841
796,796,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869430.719017,136,1,0,-1,0.15,0.75,0.7343499660491943,1.0,4,3,0,3.749859094619751
797,797,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869434.718584,106,1,0,-1,0.15,1.0,0.7333829402923584,1.0,7,7,0,4.2495200634002686
798,798,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869439.8851469,115,1,0,-1,0.15,0.6666666666666666,0.7327001094818115,1.0,3,2,0,3.032895088195801
799,799,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869443.517997,107,1,0,-1,0.15,0.6,0.7331070899963379,0.0,15,9,0,7.065887928009033
800,800,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869452.5011609,163,1,0,-1,0.15,1.0,0.7339050769805908,1.0,4,4,0,4.149832010269165
801,801,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869457.5336692,170,1,0,-1,0.15,0.6666666666666666,0.7335641384124756,1.0,3,2,0,3.9331932067871094
802,802,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869462.333535,176,1,0,-1,0.15,0.6,0.7323598861694336,1.0,5,3,0,4.782358169555664
803,803,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869469.5163121,272,1,0,-1,0.15,0.3333333333333333,0.7338428497314453,1.0,3,1,0,5.6665709018707275
804,804,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869473.3497741,112,1,0,-1,0.15,0.5333333333333333,0.733220100402832,0.0,15,8,0,7.149287939071655
805,805,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869482.1151628,150,1,0,1,0.0,0.3333333333333333,0.7329721450805664,0.0,15,5,0,7.799999237060547
806,806,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869494.298124,353,1,0,1,0.0,0.5333333333333333,0.7323238849639893,0.0,15,8,0,11.16514801979065
807,807,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869507.096753,381,1,0,-1,0.0,0.6666666666666666,0.7329788208007812,0.0,15,10,0,11.648895978927612
808,808,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869517.862889,258,1,0,1,0.15,0.9090909090909091,0.7334351539611816,1.0,11,10,0,8.116047143936157
809,809,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869524.4957561,113,1,0,1,0.15,0.9230769230769231,0.7331340312957764,1.0,13,12,0,6.316291093826294
810,810,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869531.5793018,108,1,0,1,0.15,1.0,0.7339608669281006,1.0,3,3,0,2.9332568645477295
811,811,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869535.2281249,108,1,0,1,0.15,0.8,0.7333860397338867,0.0,15,12,0,7.08258318901062
812,812,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869543.428083,116,1,0,-1,0.0,0.8,0.7329199314117432,0.0,15,12,0,7.2162230014801025
813,813,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869551.593808,114,1,0,-1,0.0,0.5333333333333333,0.7331082820892334,0.0,15,8,0,7.199187278747559
814,814,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869560.509654,158,1,0,1,0.15,0.8,0.7333498001098633,1.0,5,4,0,4.433038711547852
815,815,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869565.0422862,108,1,0,1,0.15,0.7777777777777778,0.7330880165100098,1.0,9,7,0,5.131592035293579
816,816,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869571.091576,124,1,0,1,0.15,0.7333333333333333,0.7336740493774414,0.0,15,11,0,7.350510835647583
817,817,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869579.1588428,108,1,0,1,0.15,0.13333333333333333,0.7328588962554932,0.0,15,2,0,7.0827391147613525
818,818,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869601.239317,948,1,0,-1,0.15,0.6,0.7334251403808594,1.0,15,9,0,20.915524005889893
819,819,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869609.606412,106,1,0,-1,0.15,0.9166666666666666,0.7328546047210693,1.0,12,11,0,5.899369955062866
820,820,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869616.672534,126,1,0,-1,0.15,0.42857142857142855,0.7335958480834961,1.0,7,3,0,4.549550771713257
821,821,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869621.821795,115,1,0,-1,0.15,0.8,0.7338840961456299,0.0,15,12,0,7.216322898864746
822,822,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869629.9715068,112,1,0,1,0.0,0.4666666666666667,0.7328441143035889,0.0,15,7,0,7.14887809753418
823,823,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869638.204431,118,1,0,-1,0.15,0.6,0.7326517105102539,1.0,5,3,0,3.733315944671631
824,824,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869645.069914,261,1,0,-1,0.15,0.6666666666666666,0.7333681583404541,0.0,15,10,0,9.649476766586304
825,825,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869653.253711,108,1,0,1,0.0,0.8666666666666667,0.733212947845459,0.0,15,13,0,7.082863807678223
826,826,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869676.051358,991,1,0,1,0.0,0.5333333333333333,0.7329771518707275,0.0,15,8,0,21.814784049987793
827,827,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869684.884379,115,1,0,-1,0.15,0.9285714285714286,0.7338399887084961,1.0,14,13,0,6.716922998428345
828,828,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869692.7838268,134,1,0,-1,0.15,0.5333333333333333,0.7337110042572021,0.0,15,8,0,7.533559083938599
829,829,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869701.283632,132,1,0,-1,0.15,0.5,0.7338130474090576,1.0,2,1,0,3.0010721683502197
830,830,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869704.983093,131,1,0,-1,0.15,0.75,0.7334790229797363,1.0,4,3,0,3.6833479404449463
831,831,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869709.4164312,131,1,0,-1,0.15,1.0,0.7328751087188721,1.0,2,2,0,2.9498209953308105
832,832,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869712.732299,110,1,0,-1,0.0,0.8666666666666667,0.7336370944976807,0.0,15,13,0,7.1162800788879395
833,833,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869724.148122,309,1,0,1,0.15,0.9166666666666666,0.7339110374450684,1.0,12,11,0,9.266189098358154
834,834,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869731.28095,122,1,0,1,0.15,1.0,0.7335460186004639,1.0,1,1,0,2.4995739459991455
835,835,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869734.580876,128,1,0,1,0.15,0.75,0.7329950332641602,1.0,12,9,0,6.2331178188323975
836,836,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869741.580215,123,1,0,1,0.15,1.0,0.733612060546875,1.0,3,3,0,3.1661219596862793
837,837,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869745.3801851,117,1,0,1,0.15,0.8,0.734158992767334,1.0,5,4,0,3.883376121520996
838,838,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869749.946741,112,1,0,1,0.15,1.0,0.7336912155151367,1.0,3,3,0,2.98335599899292
839,839,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869753.796459,121,1,0,1,0.15,1.0,0.7332570552825928,0.0,15,15,0,7.2995688915252686
840,840,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869762.195436,128,1,0,1,0.15,1.0,0.7336173057556152,1.0,1,1,0,2.583087205886841
841,841,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869765.12879,107,1,0,1,0.15,0.3333333333333333,0.7335917949676514,1.0,3,1,0,2.900033712387085
842,842,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869768.7622411,108,1,0,1,0.15,0.8666666666666667,0.7335729598999023,0.0,15,13,0,7.083254098892212
843,843,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869777.278517,135,1,0,1,0.0,0.6,0.7333481311798096,0.0,15,9,0,7.5329930782318115
844,844,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869791.110158,452,1,0,1,0.0,0.6666666666666666,0.733705997467041,0.0,15,10,0,12.832199096679688
845,845,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869799.559701,116,1,0,-1,0.15,0.6666666666666666,0.7319390773773193,1.0,15,10,0,7.03188681602478
846,846,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869807.3091269,106,1,0,-1,0.15,0.8,0.7336571216583252,0.0,15,12,0,7.051565170288086
847,847,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869815.742657,130,1,0,-1,0.15,0.25,0.7342610359191895,1.0,4,1,0,3.6007020473480225
848,848,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869819.6920152,106,1,0,-1,0.15,0.8333333333333334,0.732079029083252,1.0,6,5,0,3.9656529426574707
849,849,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869824.592329,116,1,0,-1,0.15,0.3333333333333333,0.7341139316558838,1.0,3,1,0,3.050581216812134
850,850,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869828.22469,107,1,0,-1,0.15,0.6666666666666666,0.7335860729217529,1.0,6,4,0,3.9332621097564697
851,851,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869832.924572,107,1,0,-1,0.15,1.0,0.7333879470825195,1.0,2,2,0,2.5661540031433105
852,852,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869837.574081,190,1,0,-1,0.15,0.8333333333333334,0.7331831455230713,1.0,6,5,0,5.282959938049316
853,853,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869842.873492,142,1,0,-1,0.15,1.0,0.7328970432281494,1.0,1,1,0,2.849264144897461
854,854,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869846.0066838,116,1,0,-1,0.0,0.6,0.7330760955810547,0.0,15,9,0,7.215914011001587
855,855,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869854.122627,111,1,0,-1,0.0,0.7333333333333333,0.7331452369689941,0.0,15,11,0,7.13291597366333
856,856,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869871.604876,672,1,0,1,0.15,1.0,0.7338700294494629,1.0,1,1,0,11.666543245315552
857,857,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869874.921209,106,1,0,1,0.15,0.8333333333333334,0.7328181266784668,1.0,6,5,0,3.89945912361145
858,858,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869879.6206589,108,1,0,1,0.15,0.7142857142857143,0.7332401275634766,1.0,7,5,0,4.232880115509033
859,859,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869884.653908,110,1,0,1,0.15,0.7857142857142857,0.7342410087585449,1.0,14,11,0,6.63288688659668
860,860,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869892.086806,106,1,0,1,0.15,0.9230769230769231,0.7336959838867188,1.0,13,12,0,6.2334136962890625
861,861,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869899.186344,107,1,0,1,0.15,0.8,0.7334420680999756,0.0,15,12,0,7.066129922866821
862,862,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869907.2189682,106,1,0,1,0.15,1.0,0.7335817813873291,1.0,6,6,0,3.866482973098755
863,863,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869911.869041,108,1,0,1,0.15,0.875,0.7330281734466553,1.0,8,7,0,4.649787187576294
864,864,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869917.268265,106,1,0,1,0.15,1.0,0.7338502407073975,1.0,5,5,0,3.550413131713867
865,865,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869921.584619,107,1,0,1,0.0,0.8666666666666667,0.7331960201263428,0.0,15,13,0,7.065818786621094
866,866,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869930.000988,130,1,0,-1,0.15,0.75,0.7333567142486572,1.0,12,9,0,6.2665698528289795
867,867,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869936.866981,115,1,0,-1,0.15,0.75,0.7335300445556641,1.0,4,3,0,3.3497068881988525
868,868,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869940.816988,107,1,0,-1,0.15,0.6,0.7325570583343506,0.0,15,9,0,7.065796136856079
869,869,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869948.916481,110,1,0,-1,0.15,1.0,0.733673095703125,1.0,1,1,0,2.2834579944610596
870,870,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869951.965483,114,1,0,-1,0.15,0.8888888888888888,0.7325890064239502,1.0,9,8,0,4.999431848526001
871,871,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869959.0997372,193,1,0,-1,0.15,0.4444444444444444,0.7329022884368896,1.0,9,4,0,6.333101034164429
872,872,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869965.664952,157,1,0,-1,0.15,0.8,0.7325320243835449,0.0,15,12,0,7.898714065551758
873,873,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869973.982334,121,1,0,-1,0.15,0.8333333333333334,0.7339510917663574,1.0,6,5,0,4.233361005783081
874,874,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869978.73055,106,1,0,-1,0.15,0.75,0.7319140434265137,1.0,4,3,0,3.232513904571533
875,875,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869982.8469918,115,1,0,-1,0.15,0.8333333333333334,0.7331221103668213,1.0,6,5,0,4.032687187194824
876,876,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869987.580151,111,1,0,-1,0.0,0.7333333333333333,0.7331278324127197,0.0,15,11,0,7.132063865661621
877,877,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869995.7297459,113,1,0,-1,0.0,0.6,0.7335638999938965,0.0,15,9,0,7.166759014129639
878,878,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870003.8294442,110,1,0,1,0.15,0.5,0.7331583499908447,1.0,2,1,0,2.5998122692108154
879,879,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870007.09612,108,1,0,1,0.15,1.0,0.7336499691009521,1.0,2,2,0,2.582750082015991
880,880,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870010.428276,111,1,0,1,0.15,0.6,0.733536958694458,0.0,15,9,0,7.132786989212036
881,881,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870019.477994,167,1,0,1,0.15,0.7142857142857143,0.7326450347900391,1.0,7,5,0,5.266000986099243
882,882,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870024.594655,109,1,0,1,0.15,1.0,0.7334558963775635,1.0,1,1,0,2.2677619457244873
883,883,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870027.911019,130,1,0,1,0.15,0.7272727272727273,0.7327890396118164,1.0,11,8,0,6.048884868621826
884,884,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870034.410219,107,1,0,1,0.15,1.0,0.7337050437927246,1.0,1,1,0,2.334995985031128
885,885,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870037.6933298,122,1,0,1,0.15,1.0,0.7333712577819824,1.0,1,1,0,2.582771062850952
886,886,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870040.7767198,110,1,0,1,0.15,1.0,0.7337639331817627,0.0,15,15,0,7.116408109664917
887,887,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870048.8928661,111,1,0,1,0.15,0.6666666666666666,0.7345070838928223,1.0,3,2,0,2.9842119216918945
888,888,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870052.55918,109,1,0,1,0.15,0.7777777777777778,0.73435378074646,1.0,9,7,0,4.916358947753906
889,889,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870058.675798,133,1,0,1,0.15,0.8,0.7333531379699707,1.0,5,4,0,3.982992172241211
890,890,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651870063.192189,119,1,0,1,0.0,0.8,0.7340450286865234,0.0,15,12,0,7.266294956207275
891,891,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870071.424798,118,1,0,-1,0.15,0.6,0.7325990200042725,1.0,5,3,0,3.7329280376434326
892,892,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870075.707635,106,1,0,-1,0.15,0.8333333333333334,0.7340841293334961,1.0,6,5,0,3.90000319480896
893,893,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870080.4574609,111,1,0,-1,0.15,1.0,0.7328088283538818,1.0,3,3,0,2.9664318561553955
894,894,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870084.2406778,117,1,0,-1,0.15,0.7272727272727273,0.7328147888183594,1.0,11,8,0,5.716707944869995
895,895,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870092.0395808,193,1,0,-1,0.15,0.7333333333333333,0.7333531379699707,0.0,15,11,0,8.498629093170166
896,896,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870100.7724102,145,1,0,-1,0.15,0.6666666666666666,0.7335901260375977,1.0,3,2,0,3.517599105834961
897,897,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870104.855851,134,1,0,-1,0.15,1.0,0.7332909107208252,1.0,3,3,0,3.3666558265686035
898,898,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870109.038374,139,1,0,-1,0.15,1.0,0.7337391376495361,1.0,3,3,0,3.4498040676116943
899,899,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870112.6884139,106,1,0,-1,0.15,1.0,0.7328372001647949,1.0,1,1,0,2.3164379596710205
900,900,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870116.5548959,157,1,0,-1,0.15,0.75,0.7340574264526367,1.0,4,3,0,4.0502283573150635
901,901,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870121.2709062,151,1,0,-1,0.15,0.42857142857142855,0.7330849170684814,1.0,7,3,0,4.983591079711914
902,902,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870126.421016,113,1,0,-1,0.15,0.42857142857142855,0.7326788902282715,1.0,7,3,0,4.3158278465271
903,903,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651870131.4208782,108,1,0,-1,0.15,0.625,0.7333338260650635,1.0,8,5,0,4.566270112991333
904,904,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651870136.853568,113,1,0,-1,0.0,0.6,0.7331771850585938,0.0,15,9,0,7.16703200340271
905,905,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870145.603105,149,1,0,1,0.15,0.6,0.7339508533477783,0.0,15,9,0,7.766449213027954
906,906,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870154.7852821,173,1,0,1,0.15,0.7272727272727273,0.7331929206848145,1.0,11,8,0,6.782658100128174
907,907,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870161.8354921,137,1,0,1,0.15,0.5,0.7331819534301758,1.0,2,1,0,3.0832040309906006
908,908,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870165.2017028,110,1,0,1,0.15,1.0,0.7333040237426758,1.0,13,13,0,6.282969951629639
909,909,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870172.450746,117,1,0,1,0.15,1.0,0.7337489128112793,1.0,5,5,0,3.7162668704986572
910,910,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870177.350614,143,1,0,1,0.15,1.0,0.7336387634277344,1.0,1,1,0,2.8331480026245117
911,911,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870180.501156,119,1,0,1,0.15,1.0,0.7330679893493652,1.0,1,1,0,2.5001227855682373
912,912,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870183.666979,117,1,0,1,0.15,0.5,0.73282790184021,1.0,2,1,0,2.750016927719116
913,913,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870187.233092,123,1,0,1,0.15,1.0,0.7332890033721924,1.0,1,1,0,2.6501998901367188
914,914,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870190.9494588,144,1,0,1,0.15,0.8888888888888888,0.7325339317321777,1.0,9,8,0,5.532506227493286
915,915,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870196.849792,117,1,0,1,0.15,0.5,0.7330889701843262,1.0,2,1,0,2.733252763748169
916,916,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870200.3322449,119,1,0,1,0.15,1.0,0.7333970069885254,1.0,1,1,0,2.4505670070648193
917,917,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870203.4487581,116,1,0,1,0.15,0.8333333333333334,0.7335247993469238,1.0,6,5,0,4.050181865692139
918,918,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651870208.281894,118,1,0,1,0.15,0.8,0.7338201999664307,0.0,15,12,0,7.249182224273682
