,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,date_time
579,579,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577177.3472471,424,12.365297317504883,1,0,1,0,0.0,0.5333333333333333,[6.265812158584595],0.0,12.365297317504883,15,8,0,13.365692377090454,2023_05_08_16_19_29
580,580,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577188.412359,109,2.316208839416504,1,0,-1,0,0.15,1.0,[1.0162477493286133],1.0,2.316208839416504,1,1,0,3.3328640460968018,2023_05_08_16_19_45
581,581,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577194.9451468,149,7.583410978317261,1,0,-1,0,0.15,0.6666666666666666,[1.6832408905029297],0.0,7.583410978317261,15,10,0,8.583860874176025,2023_05_08_16_19_51
582,582,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577205.8778071,126,2.9174551963806152,1,0,-1,0,0.15,0.5,[1.2999181747436523],1.0,2.9174551963806152,2,1,0,3.9160802364349365,2023_05_08_16_20_02
583,583,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577212.110535,111,2.6327991485595703,1,0,-1,0,0.15,1.0,[1.0498201847076416],1.0,2.6327991485595703,2,2,0,3.6325430870056152,2023_05_08_16_20_09
584,584,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577218.2604191,109,5.599512100219727,1,0,-1,0,0.15,0.5454545454545454,[1.0163073539733887],1.0,5.599512100219727,11,6,0,6.599001169204712,2023_05_08_16_20_15
585,585,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577227.492766,107,5.899505138397217,1,0,-1,0,0.15,0.75,[0.9837801456451416],1.0,5.899505138397217,12,9,0,6.899038076400757,2023_05_08_16_20_24
586,586,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577237.392365,127,3.9159598350524902,1,0,-1,0,0.15,0.6,[1.3170409202575684],1.0,3.9159598350524902,5,3,0,4.915823936462402,2023_05_08_16_20_34
587,587,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577244.608403,109,4.599283933639526,1,0,-1,0,0.15,0.625,[1.0162980556488037],1.0,4.599283933639526,8,5,0,5.598889112472534,2023_05_08_16_20_41
588,588,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577252.857749,111,5.299641847610474,1,0,-1,0,0.15,0.6,[1.0509839057922363],1.0,5.299641847610474,10,6,0,6.299098968505859,2023_05_08_16_20_49
589,589,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577261.8913002,116,4.732934951782227,1,0,-1,0,0.15,0.5,[1.1337018013000488],1.0,4.732934951782227,8,4,0,5.732650995254517,2023_05_08_16_20_58
590,590,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577270.106768,108,6.916816234588623,1,0,-1,0,0.0,0.6,[0.9998750686645508],0.0,6.916816234588623,15,9,0,7.916549205780029,2023_05_08_16_21_07
591,591,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577280.7060008,107,7.082796096801758,1,0,-1,0,0.0,0.6,[0.9829368591308594],0.0,7.082796096801758,15,9,0,8.082420110702515,2023_05_08_16_21_17
592,592,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577291.75568,122,2.7992560863494873,1,0,1,0,0.15,1.0,[1.2334580421447754],1.0,2.7992560863494873,2,2,0,3.7989981174468994,2023_05_08_16_21_28
593,593,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577298.487904,144,3.499508857727051,1,0,1,0,0.15,0.6666666666666666,[1.5994620323181152],1.0,3.499508857727051,3,2,0,4.499258041381836,2023_05_08_16_21_35
594,594,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577304.9543092,107,3.8998470306396484,1,0,1,0,0.15,0.6666666666666666,[0.9833168983459473],1.0,3.8998470306396484,6,4,0,4.899374008178711,2023_05_08_16_21_42
595,595,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577312.470943,108,3.3501601219177246,1,0,1,0,0.15,0.75,[0.9996981620788574],1.0,3.3501601219177246,4,3,0,4.349337100982666,2023_05_08_16_21_49
596,596,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577320.053559,148,7.583790063858032,1,0,1,0,0.15,0.6,[1.6663150787353516],1.0,7.583790063858032,15,9,0,8.582459211349487,2023_05_08_16_21_56
597,597,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577331.019485,127,3.2334237098693848,1,0,1,0,0.15,0.6666666666666666,[1.3164846897125244],1.0,3.2334237098693848,3,2,0,4.232483863830566,2023_05_08_16_22_07
598,598,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577337.502465,108,4.916046142578125,1,0,1,0,0.15,0.8888888888888888,[0.999614953994751],1.0,4.916046142578125,9,8,0,5.915931940078735,2023_05_08_16_22_14
599,599,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577346.518896,136,4.7164270877838135,1,0,1,0,0.15,0.7142857142857143,[1.4663710594177246],1.0,4.7164270877838135,7,5,0,5.716036081314087,2023_05_08_16_22_23
600,600,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577354.9174778,139,2.749819040298462,1,0,1,0,0.15,1.0,[1.5166852474212646],1.0,2.749819040298462,1,1,0,3.749500036239624,2023_05_08_16_22_31
601,601,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577361.000612,126,7.399249792098999,1,0,1,0,0.0,0.7333333333333333,[1.2995960712432861],0.0,7.399249792098999,15,11,0,8.415685892105103,2023_05_08_16_22_37
602,602,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577372.467785,145,7.715972185134888,1,0,1,0,0.0,0.4666666666666667,[1.6164679527282715],0.0,7.715972185134888,15,7,0,8.715871095657349,2023_05_08_16_22_48
603,603,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577385.848768,261,9.465925931930542,1,0,1,0,0.0,0.5333333333333333,[3.549546957015991],0.0,9.465925931930542,15,8,0,10.465641975402832,2023_05_08_16_23_00
604,604,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577396.59798,110,4.599672794342041,1,0,-1,0,0.15,0.875,[1.0330100059509277],1.0,4.599672794342041,8,7,0,5.599132061004639,2023_05_08_16_23_13
605,605,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577404.76412,107,5.632897853851318,1,0,-1,0,0.15,0.6363636363636364,[0.9830918312072754],1.0,5.632897853851318,11,7,0,6.633458852767944,2023_05_08_16_23_21
606,606,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577414.080718,108,2.6163833141326904,1,0,-1,0,0.15,0.5,[0.9993541240692139],1.0,2.6163833141326904,2,1,0,3.616002082824707,2023_05_08_16_23_31
607,607,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577420.246259,108,5.599853038787842,1,0,-1,0,0.15,0.6363636363636364,[1.00022292137146],1.0,5.599853038787842,11,7,0,6.616080045700073,2023_05_08_16_23_37
608,608,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577429.529162,108,5.249566316604614,1,0,-1,0,0.15,0.6,[0.9998829364776611],1.0,5.249566316604614,10,6,0,6.249273061752319,2023_05_08_16_23_46
609,609,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577438.445271,109,3.000030994415283,1,0,-1,0,0.15,1.0,[1.0164551734924316],1.0,3.000030994415283,3,3,0,3.999444007873535,2023_05_08_16_23_55
610,610,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577444.96192,107,5.8833231925964355,1,0,-1,0,0.15,0.5,[0.9836270809173584],1.0,5.8833231925964355,12,6,0,6.882862091064453,2023_05_08_16_24_02
611,611,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577454.877362,129,3.6162960529327393,1,0,-1,0,0.15,0.5,[1.349668025970459],1.0,3.6162960529327393,4,2,0,4.616358995437622,2023_05_08_16_24_11
612,612,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577461.7435892,109,6.966205358505249,1,0,-1,0,0.0,0.5333333333333333,[1.0164523124694824],0.0,6.966205358505249,15,8,0,7.965703248977661,2023_05_08_16_24_18
613,613,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577472.426356,109,7.116247177124023,1,0,-1,0,0.0,0.5333333333333333,[1.0166451930999756],0.0,7.116247177124023,15,8,0,8.115671157836914,2023_05_08_16_24_29
614,614,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577483.242015,109,3.266340970993042,1,0,1,0,0.15,0.75,[1.0164380073547363],1.0,3.266340970993042,4,3,0,4.2662999629974365,2023_05_08_16_24_40
615,615,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577490.6251378,142,7.166053056716919,1,0,1,0,0.15,0.35714285714285715,[1.5662791728973389],1.0,7.166053056716919,14,5,0,8.167083024978638,2023_05_08_16_24_47
616,616,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577501.074214,116,2.716456890106201,1,0,1,0,0.15,1.0,[1.1330528259277344],1.0,2.716456890106201,2,2,0,3.716357707977295,2023_05_08_16_24_58
617,617,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577507.1743832,107,3.9495558738708496,1,0,1,0,0.15,0.5,[0.9838767051696777],1.0,3.9495558738708496,6,3,0,4.949347019195557,2023_05_08_16_25_04
618,618,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577514.7397802,108,6.96563982963562,1,0,1,0,0.15,0.6,[0.9992809295654297],0.0,6.96563982963562,15,9,0,7.9659998416900635,2023_05_08_16_25_11
619,619,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577525.555704,116,6.699344873428345,1,0,1,0,0.15,0.42857142857142855,[1.1336288452148438],1.0,6.699344873428345,14,6,0,7.699673652648926,2023_05_08_16_25_22
620,620,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577535.822311,109,5.249530792236328,1,0,1,0,0.15,0.5,[1.0165948867797852],1.0,5.249530792236328,10,5,0,6.2494330406188965,2023_05_08_16_25_32
621,621,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577545.271161,142,5.466004133224487,1,0,1,0,0.15,0.4444444444444444,[1.565770149230957],1.0,5.466004133224487,9,4,0,6.466119050979614,2023_05_08_16_25_41
622,622,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577553.8539279,110,3.3325819969177246,1,0,1,0,0.15,0.75,[1.0327558517456055],1.0,3.3325819969177246,4,3,0,4.332658767700195,2023_05_08_16_25_50
623,623,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577561.086708,130,7.266356945037842,1,0,1,0,0.0,0.6666666666666666,[1.3665351867675781],0.0,7.266356945037842,15,10,0,8.266026973724365,2023_05_08_16_25_57
624,624,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577572.2031622,129,7.249470949172974,1,0,1,0,0.0,0.4666666666666667,[1.3497090339660645],0.0,7.249470949172974,15,7,0,8.249265193939209,2023_05_08_16_26_08
625,625,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577583.202724,131,7.48211407661438,1,0,1,0,0.0,0.4666666666666667,[1.3828752040863037],0.0,7.48211407661438,15,7,0,8.48202896118164,2023_05_08_16_26_19
626,626,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577594.901448,161,7.465893983840942,1,0,-1,0,0.15,0.5714285714285714,[1.882843017578125],1.0,7.465893983840942,14,8,0,8.465966939926147,2023_05_08_16_26_31
627,627,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577605.234051,110,6.282731056213379,1,0,-1,0,0.15,0.6153846153846154,[1.0328760147094727],1.0,6.282731056213379,13,8,0,7.28260612487793,2023_05_08_16_26_42
628,628,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577615.13345,107,5.54948091506958,1,0,-1,0,0.15,0.5454545454545454,[0.9828710556030273],1.0,5.54948091506958,11,6,0,6.549230098724365,2023_05_08_16_26_52
629,629,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577624.465992,116,7.249894142150879,1,0,-1,0,0.15,0.4666666666666667,[1.1329331398010254],0.0,7.249894142150879,15,7,0,8.249229192733765,2023_05_08_16_27_01
630,630,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577635.465468,117,5.732371091842651,1,0,-1,0,0.15,0.45454545454545453,[1.149704933166504],1.0,5.732371091842651,11,5,0,6.732146263122559,2023_05_08_16_27_12
631,631,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577644.815277,114,4.016397953033447,1,0,-1,0,0.15,0.16666666666666666,[1.0993869304656982],1.0,4.016397953033447,6,1,0,5.016146898269653,2023_05_08_16_27_21
632,632,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577652.3142881,107,2.549666166305542,1,0,-1,0,0.15,0.5,[0.9828891754150391],1.0,2.549666166305542,2,1,0,3.5493581295013428,2023_05_08_16_27_29
633,633,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577658.480983,111,3.282651901245117,1,0,-1,0,0.15,0.5,[1.04958176612854],1.0,3.282651901245117,4,2,0,4.282721757888794,2023_05_08_16_27_35
634,634,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577665.298889,109,7.116039037704468,1,0,-1,0,0.0,0.4,[1.0173373222351074],0.0,7.116039037704468,15,6,0,8.115779161453247,2023_05_08_16_27_42
635,635,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577677.962728,219,8.816426992416382,1,0,-1,0,0.0,0.4666666666666667,[2.8497321605682373],0.0,8.816426992416382,15,7,0,9.832025051116943,2023_05_08_16_27_53
636,636,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577688.728526,108,5.616266965866089,1,0,1,0,0.15,0.5454545454545454,[0.9996140003204346],1.0,5.616266965866089,11,6,0,6.615839958190918,2023_05_08_16_28_05
637,637,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577698.261152,123,3.1998860836029053,1,0,1,0,0.15,0.3333333333333333,[1.2499010562896729],1.0,3.1998860836029053,3,1,0,4.199623107910156,2023_05_08_16_28_15
638,638,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577704.8937888,115,2.7337279319763184,1,0,1,0,0.15,1.0,[1.1160979270935059],1.0,2.7337279319763184,2,2,0,3.7329041957855225,2023_05_08_16_28_21
639,639,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577711.043456,107,2.5671768188476562,1,0,1,0,0.15,0.5,[0.9830977916717529],1.0,2.5671768188476562,2,1,0,3.5663938522338867,2023_05_08_16_28_28
640,640,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577717.5097852,129,7.266472101211548,1,0,1,0,0.15,0.6,[1.3498539924621582],0.0,7.266472101211548,15,9,0,8.265813112258911,2023_05_08_16_28_34
641,641,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577734.291805,477,10.099109888076782,1,0,1,0,0.15,0.6666666666666666,[7.14946985244751],1.0,10.099109888076782,6,4,0,11.098983764648438,2023_05_08_16_28_45
642,642,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577742.2247648,115,7.116361141204834,1,0,1,0,0.15,0.4666666666666667,[1.116610050201416],1.0,7.116361141204834,15,7,0,8.115980863571167,2023_05_08_16_28_59
643,643,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577753.440785,138,3.782634973526001,1,0,1,0,0.15,0.75,[1.4995839595794678],1.0,3.782634973526001,4,3,0,4.782586097717285,2023_05_08_16_29_10
644,644,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577760.640338,128,7.433450937271118,1,0,1,0,0.15,0.3333333333333333,[1.332909107208252],0.0,7.433450937271118,15,5,0,8.432477235794067,2023_05_08_16_29_17
645,645,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577771.672621,120,2.7820417881011963,1,0,1,0,0.15,1.0,[1.1986618041992188],1.0,2.7820417881011963,2,2,0,3.78187894821167,2023_05_08_16_29_28
646,646,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577778.0555232,124,6.532939910888672,1,0,1,0,0.15,0.5384615384615384,[1.2662460803985596],1.0,6.532939910888672,13,7,0,7.5326080322265625,2023_05_08_16_29_34
647,647,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577788.121907,114,7.016084909439087,1,0,1,0,0.0,0.4666666666666667,[1.09946870803833],0.0,7.016084909439087,15,7,0,8.015420913696289,2023_05_08_16_29_45
648,648,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577798.938215,120,3.8159031867980957,1,0,-1,0,0.15,0.6,[1.1995961666107178],1.0,3.8159031867980957,5,3,0,4.8156352043151855,2023_05_08_16_29_55
649,649,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577806.137015,108,2.2498021125793457,1,0,-1,0,0.15,1.0,[0.9998331069946289],1.0,2.2498021125793457,1,1,0,3.250225067138672,2023_05_08_16_30_03
650,650,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577812.070411,117,7.0493128299713135,1,0,-1,0,0.15,0.6666666666666666,[1.1503641605377197],0.0,7.0493128299713135,15,10,0,8.049364805221558,2023_05_08_16_30_09
651,651,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577822.685961,108,6.89870285987854,1,0,-1,0,0.15,0.26666666666666666,[1.0005109310150146],0.0,6.89870285987854,15,4,0,7.915629148483276,2023_05_08_16_30_19
652,652,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577833.518551,120,3.099553108215332,1,0,-1,0,0.15,0.3333333333333333,[1.1998848915100098],1.0,3.099553108215332,3,1,0,4.099405765533447,2023_05_08_16_30_30
653,653,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577840.0178251,110,4.299759149551392,1,0,-1,0,0.15,0.2857142857142857,[1.0329439640045166],1.0,4.299759149551392,7,2,0,5.299521207809448,2023_05_08_16_30_37
654,654,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577847.901013,109,6.933137893676758,1,0,-1,0,0.15,0.4666666666666667,[1.0165770053863525],0.0,6.933137893676758,15,7,0,7.933035135269165,2023_05_08_16_30_45
655,655,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577858.5168781,107,3.566127061843872,1,0,-1,0,0.15,0.4,[0.982961893081665],1.0,3.566127061843872,5,2,0,4.566463947296143,2023_05_08_16_30_55
656,656,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577866.0995462,133,3.649761199951172,1,0,-1,0,0.15,0.75,[1.4161219596862793],1.0,3.649761199951172,4,3,0,4.649724006652832,2023_05_08_16_31_02
657,657,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577874.498711,203,8.517218112945557,1,0,-1,0,0.15,0.5333333333333333,[2.5845441818237305],0.0,8.517218112945557,15,8,0,9.51641321182251,2023_05_08_16_31_10
658,658,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577885.248169,110,6.999275207519531,1,0,1,0,0.0,0.4666666666666667,[1.0333073139190674],0.0,6.999275207519531,15,7,0,7.999551057815552,2023_05_08_16_31_22
659,659,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577896.130854,120,7.299264192581177,1,0,1,0,0.0,0.4,[1.1995410919189453],0.0,7.299264192581177,15,6,0,8.299195051193237,2023_05_08_16_31_33
660,660,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577908.196735,183,4.849454164505005,1,0,-1,0,0.15,0.6,[2.250004291534424],1.0,4.849454164505005,5,3,0,5.8494110107421875,2023_05_08_16_31_44
661,661,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577915.529491,114,4.082988023757935,1,0,-1,0,0.15,0.6666666666666666,[1.0997676849365234],1.0,4.082988023757935,6,4,0,5.0827717781066895,2023_05_08_16_31_52
662,662,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577923.095597,107,6.899725675582886,1,0,-1,0,0.0,0.5333333333333333,[0.9832289218902588],0.0,6.899725675582886,15,8,0,7.899216890335083,2023_05_08_16_32_00
663,663,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577933.694866,108,6.916486024856567,1,0,-1,0,0.0,0.6666666666666666,[1.0000391006469727],0.0,6.916486024856567,15,10,0,7.916105031967163,2023_05_08_16_32_10
664,664,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577944.477466,118,3.0830628871917725,1,0,1,0,0.15,0.3333333333333333,[1.166015863418579],1.0,3.0830628871917725,3,1,0,4.082798957824707,2023_05_08_16_32_21
665,665,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577951.743794,155,4.699609994888306,1,0,1,0,0.15,0.5,[1.782977819442749],1.0,4.699609994888306,6,3,0,5.699092149734497,2023_05_08_16_32_28
666,666,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577959.843013,142,5.832895994186401,1,0,1,0,0.15,0.4,[1.566438913345337],1.0,5.832895994186401,10,4,0,6.832808017730713,2023_05_08_16_32_36
667,667,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577968.842432,112,7.182615041732788,1,0,1,0,0.15,0.4,[1.0664379596710205],0.0,7.182615041732788,15,6,0,8.18238115310669,2023_05_08_16_32_45
668,668,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577980.4915478,158,3.766101121902466,1,0,1,0,0.15,1.0,[1.8329861164093018],1.0,3.766101121902466,3,3,0,4.765879154205322,2023_05_08_16_32_56
669,669,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577989.1579158,236,4.7847981452941895,1,0,1,0,0.15,1.0,[3.1335761547088623],1.0,4.7847981452941895,2,2,0,5.783444166183472,2023_05_08_16_33_04
670,670,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577996.523786,173,6.98239278793335,1,0,1,0,0.15,0.5833333333333334,[2.0829079151153564],1.0,6.98239278793335,12,7,0,7.9822657108306885,2023_05_08_16_33_12
671,671,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578007.423435,185,3.849519968032837,1,0,1,0,0.15,0.5,[2.2827038764953613],1.0,3.849519968032837,2,1,0,4.849350929260254,2023_05_08_16_33_23
672,672,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578013.572905,107,2.2330939769744873,1,0,1,0,0.15,1.0,[0.9831161499023438],1.0,2.2330939769744873,1,1,0,3.232802152633667,2023_05_08_16_33_30
673,673,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683578019.355554,108,7.099877834320068,1,0,1,0,0.0,0.6,[0.9997727870941162],0.0,7.099877834320068,15,9,0,8.099055767059326,2023_05_08_16_33_36
674,674,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683578030.6212869,135,7.5658180713653564,1,0,1,0,0.0,0.4666666666666667,[1.4494118690490723],0.0,7.5658180713653564,15,7,0,8.56601595878601,2023_05_08_16_33_47
675,675,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683578041.837313,130,7.332586050033569,1,0,-1,0,0.15,0.4666666666666667,[1.367004156112671],0.0,7.332586050033569,15,7,0,8.332622051239014,2023_05_08_16_33_58
676,676,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683578052.503293,107,2.5509798526763916,1,0,-1,0,0.15,1.0,[0.9832627773284912],1.0,2.5509798526763916,2,2,0,3.549801826477051,2023_05_08_16_34_09
677,677,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683578058.61969,109,2.5834109783172607,1,0,-1,0,0.15,1.0,[1.0164680480957031],1.0,2.5834109783172607,2,2,0,3.5826640129089355,2023_05_08_16_34_15
678,678,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683578064.78638,111,3.6165931224823,1,0,-1,0,0.15,0.6,[1.0504460334777832],1.0,3.6165931224823,5,3,0,4.615954160690308,2023_05_08_16_34_21
679,679,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683578071.9186509,107,2.2499959468841553,1,0,-1,0,0.15,1.0,[0.9833760261535645],1.0,2.2499959468841553,1,1,0,3.2496120929718018,2023_05_08_16_34_29
680,680,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683578077.968427,123,3.200425863265991,1,0,-1,0,0.15,1.0,[1.2504429817199707],1.0,3.200425863265991,3,3,0,4.199430704116821,2023_05_08_16_34_34
681,681,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683578084.651583,118,5.149115085601807,1,0,-1,0,0.15,0.7777777777777778,[1.1657562255859375],1.0,5.149115085601807,9,7,0,6.149033069610596,2023_05_08_16_34_41
682,682,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683578093.250491,107,2.566495895385742,1,0,-1,0,0.15,0.5,[0.9831750392913818],1.0,2.566495895385742,2,1,0,3.5661418437957764,2023_05_08_16_34_50
683,683,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683578099.3841028,109,7.1159868240356445,1,0,-1,0,0.15,0.5333333333333333,[1.016611099243164],0.0,7.1159868240356445,15,8,0,8.116326093673706,2023_05_08_16_34_56
684,684,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683578110.482621,125,7.1996071338653564,1,0,-1,0,0.0,0.6666666666666666,[1.2832279205322266],0.0,7.1996071338653564,15,10,0,8.19896912574768,2023_05_08_16_35_07
685,685,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683578121.8152719,151,7.615929841995239,1,0,-1,0,0.0,0.5333333333333333,[1.7161071300506592],0.0,7.615929841995239,15,8,0,8.61638617515564,2023_05_08_16_35_18
686,686,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578132.548177,115,4.7498650550842285,1,0,1,0,0.15,0.625,[1.116771936416626],1.0,4.7498650550842285,8,5,0,5.749785900115967,2023_05_08_16_35_29
687,687,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578141.230508,133,4.132887125015259,1,0,1,0,0.15,1.0,[1.4163720607757568],1.0,4.132887125015259,5,5,0,5.1329450607299805,2023_05_08_16_35_37
688,688,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578148.596549,112,3.9998676776885986,1,0,1,0,0.15,0.5,[1.0659058094024658],1.0,3.9998676776885986,6,3,0,5.0163068771362305,2023_05_08_16_35_45
689,689,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578156.297067,118,3.7331509590148926,1,0,1,0,0.15,0.4,[1.1665549278259277],1.0,3.7331509590148926,5,2,0,4.733515024185181,2023_05_08_16_35_53
690,690,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578163.428907,107,6.8993239402771,1,0,1,0,0.15,0.26666666666666666,[0.9829220771789551],0.0,6.8993239402771,15,4,0,7.8987908363342285,2023_05_08_16_36_00
691,691,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578174.17824,116,4.700883865356445,1,0,1,0,0.15,0.875,[1.1335628032684326],1.0,4.700883865356445,8,7,0,5.69965386390686,2023_05_08_16_36_11
692,692,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578182.362394,108,5.333511114120483,1,0,1,0,0.15,0.4,[0.9999911785125732],1.0,5.333511114120483,10,4,0,6.334123134613037,2023_05_08_16_36_19
693,693,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578191.577575,123,2.8325159549713135,1,0,1,0,0.15,0.5,[1.248715877532959],1.0,2.8325159549713135,2,1,0,3.8319339752197266,2023_05_08_16_36_28
694,694,[1.0],1.0,0,1.0,1.0,0,[1.0],1683578197.693173,107,2.216362237930298,1,0,1,0,0.15,1.0,[0.9830830097198486],1.0,2.216362237930298,1,1,0,3.216529130935669,2023_05_08_16_36_34
